Data:    (DD/MM/AAAA)18/5/2019
Palavra: SOMETHING
Palavra: LIKE
Palavra: 42
Palavra: PEOPLE
Probabilidade: -1
Alfa: -5.0
Palavra: LIKE
Palavra: 42
Palavra: PEOPLE
Palavra: DURING
Probabilidade: -1
Alfa: -5.0
Palavra: 42
Palavra: PEOPLE
Palavra: DURING
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: PEOPLE
Palavra: DURING
Palavra: THE
Palavra: LAST
Probabilidade: -1
Alfa: -5.0
Palavra: DURING
Palavra: THE
Palavra: LAST
Palavra: YEAR
Probabilidade: 0.5
Alfa: 2.5
Palavra: THE
Palavra: LAST
Palavra: YEAR
Palavra: WERE
Probabilidade: -1
Alfa: -5.0
Palavra: LAST
Palavra: YEAR
Palavra: WERE
Palavra: PROSECUTED
Probabilidade: -1
Alfa: -5.0
Palavra: YEAR
Palavra: WERE
Palavra: PROSECUTED
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: WERE
Palavra: PROSECUTED
Palavra: FOR
Palavra: TRYING
Probabilidade: -1
Alfa: -5.0
Palavra: PROSECUTED
Palavra: FOR
Palavra: TRYING
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: FOR
Palavra: TRYING
Palavra: TO
Palavra: BUY
Probabilidade: -1
Alfa: -5.0
Palavra: TRYING
Palavra: TO
Palavra: BUY
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: BUY
Palavra: A
Palavra: GUN
Probabilidade: 0.4375
Alfa: 2.1875
Palavra: BUY
Palavra: A
Palavra: GUN
Palavra: WITH
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: GUN
Palavra: WITH
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: GUN
Palavra: WITH
Palavra: A
Palavra: CRIMINAL
Probabilidade: -1
Alfa: -5.0
Palavra: WITH
Palavra: A
Palavra: CRIMINAL
Palavra: RECORD
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: CRIMINAL
Palavra: RECORD
Palavra: OUT
Probabilidade: -1
Alfa: -5.0
Palavra: CRIMINAL
Palavra: RECORD
Palavra: OUT
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: RECORD
Palavra: OUT
Palavra: OF
Palavra: 11
Probabilidade: -1
Alfa: -5.0
Palavra: OUT
Palavra: OF
Palavra: 11
Palavra: MILLION
Probabilidade: -1
Alfa: -5.0
['0.5', 'A gun background check is futile. Something like 42 people during the last year were prosecuted for trying to buy a gun with a criminal record out of 11 million']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696967468
Palavra: SAYS
Palavra: DAVID
Palavra: VITTER
Palavra: ANSWERED
Probabilidade: -1
Alfa: -5.0
Palavra: DAVID
Palavra: VITTER
Palavra: ANSWERED
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: VITTER
Palavra: ANSWERED
Palavra: A
Palavra: PROSTITUTES
Probabilidade: -1
Alfa: -5.0
Palavra: ANSWERED
Palavra: A
Palavra: PROSTITUTES
Palavra: CALL
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: PROSTITUTES
Palavra: CALL
Palavra: MINUTES
Probabilidade: -1
Alfa: -5.0
Palavra: PROSTITUTES
Palavra: CALL
Palavra: MINUTES
Palavra: AFTER
Probabilidade: -1
Alfa: -5.0
Palavra: CALL
Palavra: MINUTES
Palavra: AFTER
Palavra: HE
Probabilidade: -1
Alfa: -5.0
Palavra: MINUTES
Palavra: AFTER
Palavra: HE
Palavra: SKIPPED
Probabilidade: -1
Alfa: -5.0
Palavra: AFTER
Palavra: HE
Palavra: SKIPPED
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: HE
Palavra: SKIPPED
Palavra: A
Palavra: VOTE
Probabilidade: -1
Alfa: -5.0
Palavra: SKIPPED
Palavra: A
Palavra: VOTE
Palavra: HONORING
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: VOTE
Palavra: HONORING
Palavra: 28
Probabilidade: -1
Alfa: -5.0
Palavra: VOTE
Palavra: HONORING
Palavra: 28
Palavra: SOLDIERS
Probabilidade: -1
Alfa: -5.0
Palavra: HONORING
Palavra: 28
Palavra: SOLDIERS
Palavra: WHO
Probabilidade: -1
Alfa: -5.0
Palavra: 28
Palavra: SOLDIERS
Palavra: WHO
Palavra: GAVE
Probabilidade: -1
Alfa: -5.0
Palavra: SOLDIERS
Palavra: WHO
Palavra: GAVE
Palavra: THEIR
Probabilidade: -1
Alfa: -5.0
Palavra: WHO
Palavra: GAVE
Palavra: THEIR
Palavra: LIVES
Probabilidade: -1
Alfa: -5.0
Palavra: GAVE
Palavra: THEIR
Palavra: LIVES
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: THEIR
Palavra: LIVES
Palavra: IN
Palavra: DEFENSE
Probabilidade: -1
Alfa: -5.0
Palavra: LIVES
Palavra: IN
Palavra: DEFENSE
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: DEFENSE
Palavra: OF
Palavra: OUR
Probabilidade: -1
Alfa: -5.0
Palavra: DEFENSE
Palavra: OF
Palavra: OUR
Palavra: FREEDOM
Probabilidade: -1
Alfa: -5.0
['0.75', 'Says David Vitter answered a prostitutes call minutes after he skipped a vote honoring 28 soldiers who gave their lives in defense of our freedom']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.9696969696969697
Palavra: IF
Palavra: GOV.
Palavra: RICK
Palavra: SCOTT
Probabilidade: -1
Alfa: -5.0
Palavra: GOV.
Palavra: RICK
Palavra: SCOTT
Palavra: ACTIVATES
Probabilidade: -1
Alfa: -5.0
Palavra: RICK
Palavra: SCOTT
Palavra: ACTIVATES
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: SCOTT
Palavra: ACTIVATES
Palavra: THE
Palavra: NATIONAL
Probabilidade: -1
Alfa: -5.0
Palavra: ACTIVATES
Palavra: THE
Palavra: NATIONAL
Palavra: GUARD
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: NATIONAL
Palavra: GUARD
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: NATIONAL
Palavra: GUARD
Palavra: IN
Palavra: ANTICIPATION
Probabilidade: -1
Alfa: -5.0
Palavra: GUARD
Palavra: IN
Palavra: ANTICIPATION
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: ANTICIPATION
Palavra: OF
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: ANTICIPATION
Palavra: OF
Palavra: A
Palavra: FEDERAL
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: A
Palavra: FEDERAL
Palavra: DISASTER
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: FEDERAL
Palavra: DISASTER
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: FEDERAL
Palavra: DISASTER
Palavra: THE
Palavra: STATES
Probabilidade: -1
Alfa: -5.0
Palavra: DISASTER
Palavra: THE
Palavra: STATES
Palavra: COSTS
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: STATES
Palavra: COSTS
Palavra: INCLUDING
Probabilidade: -1
Alfa: -5.0
Palavra: STATES
Palavra: COSTS
Palavra: INCLUDING
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: COSTS
Palavra: INCLUDING
Palavra: THE
Palavra: COSTS
Probabilidade: -1
Alfa: -5.0
Palavra: INCLUDING
Palavra: THE
Palavra: COSTS
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: COSTS
Palavra: TO
Palavra: RECALL
Probabilidade: -1
Alfa: -5.0
Palavra: COSTS
Palavra: TO
Palavra: RECALL
Palavra: ANY
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: RECALL
Palavra: ANY
Palavra: FURLOUGHED
Probabilidade: -1
Alfa: -5.0
Palavra: RECALL
Palavra: ANY
Palavra: FURLOUGHED
Palavra: GUARDSMEN
Probabilidade: -1
Alfa: -5.0
Palavra: ANY
Palavra: FURLOUGHED
Palavra: GUARDSMEN
Palavra: WILL
Probabilidade: -1
Alfa: -5.0
Palavra: FURLOUGHED
Palavra: GUARDSMEN
Palavra: WILL
Palavra: BE
Probabilidade: -1
Alfa: -5.0
Palavra: GUARDSMEN
Palavra: WILL
Palavra: BE
Palavra: FULLY
Probabilidade: -1
Alfa: -5.0
Palavra: WILL
Palavra: BE
Palavra: FULLY
Palavra: REIMBURSABLE
Probabilidade: -1
Alfa: -5.0
Palavra: BE
Palavra: FULLY
Palavra: REIMBURSABLE
Palavra: BY
Probabilidade: -1
Alfa: -5.0
Palavra: FULLY
Palavra: REIMBURSABLE
Palavra: BY
Palavra: FEMA
Probabilidade: -1
Alfa: -5.0
['0.25', 'If Gov. Rick Scott activates the National Guard in anticipation of a federal disaster the states costs including the costs to recall any furloughed guardsmen will be fully reimbursable by FEMA']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.9696969696969697
Palavra: IF
Palavra: YOU
Palavra: READ
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: YOU
Palavra: READ
Palavra: THE
Palavra: ARIZONA
Probabilidade: -1
Alfa: -5.0
Palavra: READ
Palavra: THE
Palavra: ARIZONA
Palavra: IMMIGRATION
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: ARIZONA
Palavra: IMMIGRATION
Palavra: LAW
Probabilidade: 0.3125
Alfa: 1.5625
Palavra: ARIZONA
Palavra: IMMIGRATION
Palavra: LAW
Palavra: WHAT
Probabilidade: -1
Alfa: -5.0
Palavra: IMMIGRATION
Palavra: LAW
Palavra: WHAT
Palavra: IT
Probabilidade: -1
Alfa: -5.0
Palavra: LAW
Palavra: WHAT
Palavra: IT
Palavra: SAYS
Probabilidade: -1
Alfa: -5.0
Palavra: WHAT
Palavra: IT
Palavra: SAYS
Palavra: IS
Probabilidade: -1
Alfa: -5.0
Palavra: IT
Palavra: SAYS
Palavra: IS
Palavra: IF
Probabilidade: -1
Alfa: -5.0
Palavra: SAYS
Palavra: IS
Palavra: IF
Palavra: YOU
Probabilidade: -1
Alfa: -5.0
Palavra: IS
Palavra: IF
Palavra: YOU
Palavra: ARE
Probabilidade: -1
Alfa: -5.0
Palavra: IF
Palavra: YOU
Palavra: ARE
Palavra: STOPPED
Probabilidade: -1
Alfa: -5.0
Palavra: YOU
Palavra: ARE
Palavra: STOPPED
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: ARE
Palavra: STOPPED
Palavra: FOR
Palavra: VIOLATING
Probabilidade: -1
Alfa: -5.0
Palavra: STOPPED
Palavra: FOR
Palavra: VIOLATING
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: FOR
Palavra: VIOLATING
Palavra: THE
Palavra: LAW
Probabilidade: -1
Alfa: -5.0
Palavra: VIOLATING
Palavra: THE
Palavra: LAW
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: LAW
Palavra: AND
Palavra: THEY
Probabilidade: -1
Alfa: -5.0
Palavra: LAW
Palavra: AND
Palavra: THEY
Palavra: HAVE
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: THEY
Palavra: HAVE
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: THEY
Palavra: HAVE
Palavra: A
Palavra: SUSPICION
Probabilidade: -1
Alfa: -5.0
Palavra: HAVE
Palavra: A
Palavra: SUSPICION
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: SUSPICION
Palavra: THAT
Palavra: YOURE
Probabilidade: -1
Alfa: -5.0
Palavra: SUSPICION
Palavra: THAT
Palavra: YOURE
Palavra: ILLEGAL
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: YOURE
Palavra: ILLEGAL
Palavra: THEY
Probabilidade: -1
Alfa: -5.0
Palavra: YOURE
Palavra: ILLEGAL
Palavra: THEY
Palavra: CAN
Probabilidade: -1
Alfa: -5.0
Palavra: ILLEGAL
Palavra: THEY
Palavra: CAN
Palavra: ASK
Probabilidade: -1
Alfa: -5.0
Palavra: THEY
Palavra: CAN
Palavra: ASK
Palavra: YOU
Probabilidade: -1
Alfa: -5.0
Palavra: CAN
Palavra: ASK
Palavra: YOU
Palavra: IF
Probabilidade: -1
Alfa: -5.0
Palavra: ASK
Palavra: YOU
Palavra: IF
Palavra: YOURE
Probabilidade: -1
Alfa: -5.0
Palavra: YOU
Palavra: IF
Palavra: YOURE
Palavra: LEGAL
Probabilidade: -1
Alfa: -5.0
['0.5', 'If you read the Arizona immigration law what it says is if you are stopped for violating the law and they have a suspicion that youre illegal they can ask you if youre legal']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696969697
Palavra: FLORIDAS
Palavra: PROPOSED
Palavra: MEDICAL
Palavra: MARIJUANA
Probabilidade: -1
Alfa: -5.0
Palavra: PROPOSED
Palavra: MEDICAL
Palavra: MARIJUANA
Palavra: AMENDMENT
Probabilidade: 0.25
Alfa: 1.25
Palavra: MEDICAL
Palavra: MARIJUANA
Palavra: AMENDMENT
Palavra: WOULD
Probabilidade: -1
Alfa: -5.0
Palavra: MARIJUANA
Palavra: AMENDMENT
Palavra: WOULD
Palavra: MAKE
Probabilidade: -1
Alfa: -5.0
Palavra: AMENDMENT
Palavra: WOULD
Palavra: MAKE
Palavra: FLORIDA
Probabilidade: -1
Alfa: -5.0
Palavra: WOULD
Palavra: MAKE
Palavra: FLORIDA
Palavra: ONE
Probabilidade: -1
Alfa: -5.0
Palavra: MAKE
Palavra: FLORIDA
Palavra: ONE
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: FLORIDA
Palavra: ONE
Palavra: OF
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: ONE
Palavra: OF
Palavra: THE
Palavra: MOST
Probabilidade: 0.65
Alfa: 3.25
Palavra: OF
Palavra: THE
Palavra: MOST
Palavra: LENIENT
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: MOST
Palavra: LENIENT
Palavra: MEDICAL-MARIJUANA
Probabilidade: -1
Alfa: -5.0
Palavra: MOST
Palavra: LENIENT
Palavra: MEDICAL-MARIJUANA
Palavra: STATES
Probabilidade: -1
Alfa: -5.0
Palavra: LENIENT
Palavra: MEDICAL-MARIJUANA
Palavra: STATES
Palavra: ALLOWING
Probabilidade: -1
Alfa: -5.0
Palavra: MEDICAL-MARIJUANA
Palavra: STATES
Palavra: ALLOWING
Palavra: USE
Probabilidade: -1
Alfa: -5.0
Palavra: STATES
Palavra: ALLOWING
Palavra: USE
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: ALLOWING
Palavra: USE
Palavra: FOR
Palavra: LIMITLESS
Probabilidade: -1
Alfa: -5.0
Palavra: USE
Palavra: FOR
Palavra: LIMITLESS
Palavra: OTHER
Probabilidade: -1
Alfa: -5.0
Palavra: FOR
Palavra: LIMITLESS
Palavra: OTHER
Palavra: CONDITIONS
Probabilidade: -1
Alfa: -5.0
Palavra: LIMITLESS
Palavra: OTHER
Palavra: CONDITIONS
Palavra: SPECIFIED
Probabilidade: -1
Alfa: -5.0
Palavra: OTHER
Palavra: CONDITIONS
Palavra: SPECIFIED
Palavra: BY
Probabilidade: -1
Alfa: -5.0
Palavra: CONDITIONS
Palavra: SPECIFIED
Palavra: BY
Palavra: ANY
Probabilidade: -1
Alfa: -5.0
Palavra: SPECIFIED
Palavra: BY
Palavra: ANY
Palavra: PHYSICIAN
Probabilidade: -1
Alfa: -5.0
['0.75', 'Floridas proposed medical marijuana amendment would make Florida one of the most lenient medical-marijuana states allowing use for limitless other conditions specified by any physician']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.9696969696969697
Palavra: THE
Palavra: STATE
Palavra: GOVERNMENT
Palavra: WORKFORCE
Probabilidade: -1
Alfa: -5.0
Palavra: STATE
Palavra: GOVERNMENT
Palavra: WORKFORCE
Palavra: GREW
Probabilidade: -1
Alfa: -5.0
Palavra: GOVERNMENT
Palavra: WORKFORCE
Palavra: GREW
Palavra: WHEN
Probabilidade: -1
Alfa: -5.0
Palavra: WORKFORCE
Palavra: GREW
Palavra: WHEN
Palavra: TIM
Probabilidade: -1
Alfa: -5.0
Palavra: GREW
Palavra: WHEN
Palavra: TIM
Palavra: KAINE
Probabilidade: -1
Alfa: -5.0
Palavra: WHEN
Palavra: TIM
Palavra: KAINE
Palavra: WAS
Probabilidade: -1
Alfa: -5.0
Palavra: TIM
Palavra: KAINE
Palavra: WAS
Palavra: GOVERNOR
Probabilidade: -1
Alfa: -5.0
['0.25', 'The state government workforce grew when Tim Kaine was governor']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.9696969696960878
Palavra: SAYS
Palavra: UNIONS
Palavra: CALL
Palavra: OBAMACARE
Probabilidade: -1
Alfa: -5.0
Palavra: UNIONS
Palavra: CALL
Palavra: OBAMACARE
Palavra: BAD
Probabilidade: -1
Alfa: -5.0
Palavra: CALL
Palavra: OBAMACARE
Palavra: BAD
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: OBAMACARE
Palavra: BAD
Palavra: FOR
Palavra: WORKERS
Probabilidade: -1
Alfa: -5.0
['0.75', 'Says unions call Obamacare bad for workers']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.9696969985961914
Palavra: PRESIDENT
Palavra: OBAMA
Palavra: BUDGET
Palavra: REQUEST
Probabilidade: -1
Alfa: -5.0
Palavra: OBAMA
Palavra: BUDGET
Palavra: REQUEST
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: BUDGET
Palavra: REQUEST
Palavra: FOR
Palavra: VETERANS
Probabilidade: -1
Alfa: -5.0
Palavra: REQUEST
Palavra: FOR
Palavra: VETERANS
Palavra: ISMORE
Probabilidade: -1
Alfa: -5.0
Palavra: FOR
Palavra: VETERANS
Palavra: ISMORE
Palavra: THAN
Probabilidade: -1
Alfa: -5.0
Palavra: VETERANS
Palavra: ISMORE
Palavra: THAN
Palavra: DOUBLE
Probabilidade: -1
Alfa: -5.0
Palavra: ISMORE
Palavra: THAN
Palavra: DOUBLE
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: THAN
Palavra: DOUBLE
Palavra: THE
Palavra: AMOUNT
Probabilidade: -1
Alfa: -5.0
Palavra: DOUBLE
Palavra: THE
Palavra: AMOUNT
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: AMOUNT
Palavra: IN
Palavra: CONSTANT
Probabilidade: -1
Alfa: -5.0
Palavra: AMOUNT
Palavra: IN
Palavra: CONSTANT
Palavra: DOLLARS
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: CONSTANT
Palavra: DOLLARS
Palavra: APPROPRIATED
Probabilidade: -1
Alfa: -5.0
Palavra: CONSTANT
Palavra: DOLLARS
Palavra: APPROPRIATED
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: DOLLARS
Palavra: APPROPRIATED
Palavra: IN
Palavra: 1980
Probabilidade: -1
Alfa: -5.0
Palavra: APPROPRIATED
Palavra: IN
Palavra: 1980
Palavra: WHEN
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: 1980
Palavra: WHEN
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: 1980
Palavra: WHEN
Palavra: THE
Palavra: VETERANS
Probabilidade: -1
Alfa: -5.0
Palavra: WHEN
Palavra: THE
Palavra: VETERANS
Palavra: POPULATION
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: VETERANS
Palavra: POPULATION
Palavra: WAS
Probabilidade: -1
Alfa: -5.0
Palavra: VETERANS
Palavra: POPULATION
Palavra: WAS
Palavra: LARGER
Probabilidade: -1
Alfa: -5.0
Palavra: POPULATION
Palavra: WAS
Palavra: LARGER
Palavra: BY
Probabilidade: -1
Alfa: -5.0
Palavra: WAS
Palavra: LARGER
Palavra: BY
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: LARGER
Palavra: BY
Palavra: A
Palavra: THIRD
Probabilidade: -1
Alfa: -5.0
['1', 'President Obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980 when the veterans population was larger by a third']
Probabilidade do texto:  1
Probabilidade calculada: 0.9696969696969697
Palavra: TODAY
Palavra: IN
Palavra: AMERICA
Palavra: 70
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: AMERICA
Palavra: 70
Palavra: PERCENT
Probabilidade: -1
Alfa: -5.0
Palavra: AMERICA
Palavra: 70
Palavra: PERCENT
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: 70
Palavra: PERCENT
Palavra: OF
Palavra: US
Probabilidade: -1
Alfa: -5.0
Palavra: PERCENT
Palavra: OF
Palavra: US
Palavra: ARE
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: US
Palavra: ARE
Palavra: EARNING
Probabilidade: -1
Alfa: -5.0
Palavra: US
Palavra: ARE
Palavra: EARNING
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: ARE
Palavra: EARNING
Palavra: THE
Palavra: SAME
Probabilidade: -1
Alfa: -5.0
Palavra: EARNING
Palavra: THE
Palavra: SAME
Palavra: OR
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: SAME
Palavra: OR
Palavra: LESS
Probabilidade: -1
Alfa: -5.0
Palavra: SAME
Palavra: OR
Palavra: LESS
Palavra: THAN
Probabilidade: -1
Alfa: -5.0
Palavra: OR
Palavra: LESS
Palavra: THAN
Palavra: WE
Probabilidade: -1
Alfa: -5.0
Palavra: LESS
Palavra: THAN
Palavra: WE
Palavra: WERE
Probabilidade: -1
Alfa: -5.0
Palavra: THAN
Palavra: WE
Palavra: WERE
Palavra: 12
Probabilidade: -1
Alfa: -5.0
Palavra: WE
Palavra: WERE
Palavra: 12
Palavra: YEARS
Probabilidade: -1
Alfa: -5.0
Palavra: WERE
Palavra: 12
Palavra: YEARS
Palavra: AGO
Probabilidade: -1
Alfa: -5.0
Palavra: 12
Palavra: YEARS
Palavra: AGO
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: YEARS
Palavra: AGO
Palavra: AND
Palavra: THIS
Probabilidade: -1
Alfa: -5.0
Palavra: AGO
Palavra: AND
Palavra: THIS
Palavra: IS
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: THIS
Palavra: IS
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: THIS
Palavra: IS
Palavra: THE
Palavra: FIRST
Probabilidade: 0.3125
Alfa: 1.5625
Palavra: IS
Palavra: THE
Palavra: FIRST
Palavra: TIME
Probabilidade: 0.3125
Alfa: 1.5625
Palavra: THE
Palavra: FIRST
Palavra: TIME
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: FIRST
Palavra: TIME
Palavra: THAT
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: TIME
Palavra: THAT
Palavra: THAT
Palavra: HAS
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: THAT
Palavra: HAS
Palavra: HAPPENED
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: HAS
Palavra: HAPPENED
Palavra: THIS
Probabilidade: -1
Alfa: -5.0
Palavra: HAS
Palavra: HAPPENED
Palavra: THIS
Palavra: SIDE
Probabilidade: -1
Alfa: -5.0
Palavra: HAPPENED
Palavra: THIS
Palavra: SIDE
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: THIS
Palavra: SIDE
Palavra: OF
Palavra: WORLD
Probabilidade: -1
Alfa: -5.0
Palavra: SIDE
Palavra: OF
Palavra: WORLD
Palavra: WAR
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: WORLD
Palavra: WAR
Palavra: II
Probabilidade: 0.875
Alfa: 4.375
['0.5', 'Today in America 70 percent of us are earning the same or less than we were 12 years ago and this is the first time that that has happened this side of World War II']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9998914531198858
Palavra: SAYS
Palavra: CHUCK
Palavra: HAGEL
Palavra: OPPOSED
Probabilidade: -1
Alfa: -5.0
Palavra: CHUCK
Palavra: HAGEL
Palavra: OPPOSED
Palavra: SANCTIONS
Probabilidade: -1
Alfa: -5.0
Palavra: HAGEL
Palavra: OPPOSED
Palavra: SANCTIONS
Palavra: AGAINST
Probabilidade: -1
Alfa: -5.0
Palavra: OPPOSED
Palavra: SANCTIONS
Palavra: AGAINST
Palavra: IRAN
Probabilidade: -1
Alfa: -5.0
['0.5', 'Says Chuck Hagel opposed sanctions against Iran']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969985961914
Palavra: SEVENTY
Palavra: PERCENT
Palavra: OF
Palavra: THE
Probabilidade: 0.0
Alfa: 0.0
Palavra: PERCENT
Palavra: OF
Palavra: THE
Palavra: PEOPLE
Probabilidade: 0.4444444444444444
Alfa: 2.222222222222222
Palavra: OF
Palavra: THE
Palavra: PEOPLE
Palavra: IN
Probabilidade: 0.5357142857142857
Alfa: 2.6785714285714284
Palavra: THE
Palavra: PEOPLE
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 2.5
Palavra: PEOPLE
Palavra: IN
Palavra: THE
Palavra: STATE
Probabilidade: 0.15
Alfa: 0.7499999999999999
Palavra: IN
Palavra: THE
Palavra: STATE
Palavra: OF
Probabilidade: 0.5543478260869565
Alfa: 2.7717391304347827
Palavra: THE
Palavra: STATE
Palavra: OF
Palavra: NEW
Probabilidade: 1.0
Alfa: 5.0
Palavra: STATE
Palavra: OF
Palavra: NEW
Palavra: JERSEY
Probabilidade: 1.0
Alfa: 5.0
Palavra: OF
Palavra: NEW
Palavra: JERSEY
Palavra: WANT
Probabilidade: -1
Alfa: -5.0
Palavra: NEW
Palavra: JERSEY
Palavra: WANT
Palavra: MARRIAGE
Probabilidade: -1
Alfa: -5.0
Palavra: JERSEY
Palavra: WANT
Palavra: MARRIAGE
Palavra: EQUALITY
Probabilidade: -1
Alfa: -5.0
['0', 'Seventy percent of the people in the state of New Jersey want marriage equality']
Probabilidade do texto:  0
Probabilidade calculada: 0.969696044921875
Palavra: SAYS
Palavra: GOP
Palavra: SENATE
Palavra: NOMINEE
Probabilidade: -1
Alfa: -5.0
Palavra: GOP
Palavra: SENATE
Palavra: NOMINEE
Palavra: DARRYL
Probabilidade: -1
Alfa: -5.0
Palavra: SENATE
Palavra: NOMINEE
Palavra: DARRYL
Palavra: GLENN
Probabilidade: -1
Alfa: -5.0
Palavra: NOMINEE
Palavra: DARRYL
Palavra: GLENN
Palavra: SAID
Probabilidade: -1
Alfa: -5.0
Palavra: DARRYL
Palavra: GLENN
Palavra: SAID
Palavra: HE
Probabilidade: -1
Alfa: -5.0
Palavra: GLENN
Palavra: SAID
Palavra: HE
Palavra: WANTS
Probabilidade: -1
Alfa: -5.0
Palavra: SAID
Palavra: HE
Palavra: WANTS
Palavra: TO
Probabilidade: 0.5
Alfa: 2.5
Palavra: HE
Palavra: WANTS
Palavra: TO
Palavra: SEE
Probabilidade: -1
Alfa: -5.0
Palavra: WANTS
Palavra: TO
Palavra: SEE
Palavra: TED
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: SEE
Palavra: TED
Palavra: CRUZ
Probabilidade: -1
Alfa: -5.0
Palavra: SEE
Palavra: TED
Palavra: CRUZ
Palavra: APPOINTED
Probabilidade: -1
Alfa: -5.0
Palavra: TED
Palavra: CRUZ
Palavra: APPOINTED
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: CRUZ
Palavra: APPOINTED
Palavra: TO
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: APPOINTED
Palavra: TO
Palavra: THE
Palavra: U.S.
