text;ground_truth;found;phrases_found;out_of
Sen. McConnell says its not his job to bring jobs to Kentucky;0.5;0.0;1;10
Says he forced Washington to open up the Arctic Ocean to oil drilling;0.75;0.9997920951290148;2;11
New food safety legislation will regulate backyard gardening;0.0;-1;0;6
A bipartisan payroll tax cut championed by the White House has meant that the average family has an extra $1000 in their pocket this year;0.75;0.04603586382162128;6;23
According to the Centers for Disease Control and Prevention CDC about 120 Americans on average die from a drug overdose every day. Overall drug overdose deaths now outnumber deaths from firearms;1.0;0.0007168773484050872;7;29
The United Nations has conducted 172 successful peacekeeping missions and negotiations;0.75;0.0;1;9
The insurance risk corridors arent going broke like Republicans predicted;0.25;-1;0;8
RIPTA has really some of the fullest buses for its transit agency size around the country;0.75;0.9816314571682861;2;14
Says Michael Cargill was arrested and incarcerated in Bell County;0.25;-1;0;8
Although Democrats represent only 10 of Floridas 25 districts their districts received 60 percent of the stimulus funds;0.25;0.903495225883198;3;16
Every one of more than 30 federal judges who have considered the issue of gay and lesbian rights since last June ruled that marriage is a constitutional right and you cannot deprive individual citizens of that right based on their sexual orientation;0.25;0.9961447456470706;7;40
The Obama administration has cut taxes on small businesses 17 times;0.75;0.0008538062914658084;4;9
One out of four of our young people say they are victims of this dating violence;0.5;0.8443138956712674;4;14
Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck;0.0;0.04676309567652748;4;21
Says Democratic opponent is too Republican to stand up for us;0.25;0.0006240755668783793;2;9
Says that when he was governor of Utah he worked with the state Legislature to create a flat tax that cut income taxes by 30 percent;0.25;0.9745421412985552;12;24
The health care plan for members of Congress is no better than the janitor who cleans their offices;1.0;0.9272990463689331;6;16
On most things except witch trials Virginia will always have been first;0.0;-1;0;10
Because of union rules cooks helpers moved into DMV jobs they were not trained fo;0.5;0.0;1;13
Lady Gaga announced she would cover her face until Trump gets fired from office;0.0;-1;0;12
Dan Webster would force victims of rape and incest to bear their attackers child;0.75;0.0;3;12
The Great Lakes Compact has a loophole. And the loophole is that while you cannot remove the water in a big transport you can remove it in containers of 5.7 gallons or less;0.75;1.0;1;31
Americas tax code hasnt been updated in 30 years;0.25;1.0;1;7
Says U.S. Sen. Ron Johnson wants to put 100000 troops including 25000 Americans into the area where ISIS is;0.5;1.0;3;17
Rick Boucher helped write the cap-and-trade bil;0.5;0.0;1;5
In July 2010 the government said small businesses  60 percent  will lose their health care 45 percent of big business and a large percentage of individual health;0.0;0.02135784864739665;4;25
If our recovery were more typical of the postwar era we would have 14 million more jobs today;0.75;0.9929840108917578;3;16
The Banking Committee voted a 1336-page bill out of committee in 21 minutes with no amendments with the understanding that before the bill came to the floor we would reach this bipartisan agreement;0.75;0.04676309567652748;4;31
A majority of our students are trapped in underperforming schools;0.0;0.903495225883198;3;8
Road construction bids are coming in at the lowest in the modern era;0.25;0.7238424780393389;5;11
Says Scott Walker said Labor unions dont deserve to have a national holiday due to their damage to the economy. And the holiday should be replaced by Patriots Day celebrated every year on 9/11;0.0;0.10540319622977967;6;32
Alex Sink wants to cut Medicare;0.0;0.0;2;4
Says Mitt Romney and Paul Ryan want to turn Medicare into a voucher system;0.75;0.9334852706480671;8;12
Every family health insurance policy has a $900 hidden tax to subsidize health care costs of the uninsured;1.0;0.0;1;16
Lets not blame President Bush for all of this. Weve got a Congress who sat around on their hands and done nothing but spend a lot of money leaving us $9-trillion in debt that were passing on to our grandchildren;0.5;0.8096618224350023;4;38
Says Tammy Baldwin had the opportunity to vote to honor the victims of 9/11 and she voted against it;0.25;0.10540319622977967;9;17
In her campaign for president Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds;0.0;0.09296014891583781;5;17
Says Obama flip-flopped on withdrawing troops from Iraq;0.0;0.0;3;6
Federal law adopted under Tommy Thompsons watch prohibits the government from negotiating for better prices on prescription drugs for senior citizen;1.0;0.0036996430240303635;3;19
Jeff Greene is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now;0.25;0.005661932818695314;7;22
After filing a lawsuit in Rhode Island we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period;1.0;0.9816314571682861;6;35
Foreign Trade Zones allow U.S. land to be inhabited by Chinese communists  communists straight from China They are to set up little towns and live here;0.0;1.0;2;24
Non-defense discretionary spending has increased by over 80 percent in the last two years;0.0;0.8602580078228066;10;12
Claims credit for food tax reductions that previous Democrat regimes refused to make;0.0;-1;0;11
Two million new jobs have been created in California since 2011;1.0;0.28989293403742766;5;9
The states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country;0.5;0.9982273479231707;6;27
Replacing 100000 old toilets with water-efficient models has saved 2.4 million gallons of water every day;1.0;1.0;1;14
Georgia Republicans have mismanaged unemployment benefits;0.0;-1;0;4
Gov. Bob McDonnell in 2010 did not even create enough jobs to keep pace with population growth in Virginia;0.5;0.999920589329064;3;17
We would be just like North Carolina with HB2-like transgender bathroom legislation. It actually passed our chamber and I vetoed it;0.25;0.0;1;19
The Interior Department has only 30 days to review an exploration plan submitted by an oil company. That leaves no time for the appropriate environmental review. The result is they are continually waived;0.75;1.0;1;31
Says because of Hurricane Sandy in Atlantic City much of that boardwalk no longer exists  just the pillars where the boardwalk used to be;0.25;0.9816314571682861;2;22
Says the fertilizer plant that exploded in West Texashad not been inspected by the state of Texas since 2006;0.0;0.9816314571682861;2;17
Says Hillary Clinton was completely exonerated when I was in the White House by an officialinquiryon Whitewater;0.75;0.013318596545751293;7;15
Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters;0.75;0.193769329567416;7;21
Federal regulations required the changes to Georgias drivers license renewal process;1.0;-1;0;9
Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS;0.0;0.0;1;11
Fifty-three percent of teens in Central Falls are getting pregnant;0.0;-1;0;8
Says Mitt Romney called the Arizona law a model for the nation;0.0;0.018836514088772738;5;10
Contrary to media reports Georgias gas tax change led to no price increase at the pump;0.5;0.029219963919653535;2;14
There was some sort of informal commitment to build a psychiatric building in downtown Cleveland;0.0;0.903495225883198;3;13
Snitker has been virtually ignored by the major media;1.0;-1;0;7
There are 86 languages spoken at Miami Dade College;1.0;-1;0;7
Chris Jacobs has been financed by the same men who are now facing charges in one of Western New Yorks largest public corruption scheme;0.25;0.0;1;22
Ninety-eight percent of the American people will not see their taxes go up due to the House health care bill;0.25;0.026828261432649048;11;18
More than 25 million Americans are unemployed. More than 50 million live without health insurance. Perhaps 100 million live in poverty;0.5;0.9875793852046827;5;19
The Capitol was built by slaves;1.0;-1;0;4
On applying prosecutorial discretion to immigration cases;0.0;-1;0;5
Says Hillary Clinton has pledged amnesty in her first 100 days and her plan will provide Obamacare Social Security and Medicare for illegal immigrants breaking the federal budget;0.25;0.0025859430913193204;7;26
Says Ronald Reagan was behind in the polls in 1980 going into the debate with Jimmy Carter and then turned around 10 days later and won 40 states;0.5;0.0013451662798779074;6;26
Its actually easier for the United States to get flight manifests from E.U. nations than it is for E.U. nations to get them from their own neighbors thanks to an agreement the U.S. negotiated when I was secretary of state;0.75;0.9598867628602368;11;38
Says Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement;0.75;0.029219963919653535;2;13
Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months;0.5;0.0;1;13
John Cornyn voted twice in 2013 to back Obamas amnesty plan;0.0;0.0006240755668783793;2;9
Under Barack Obama the fewest number of adults are working since Jimmy Carters presidency;0.0;0.0006240755668783793;2;12
Im proud of the fact that Ive raised more money from small donors than anybody else and that were getting $25 $50 $100 donations and weve done very well doing it that way;1.0;0.021453410365381842;5;31
Says U.S. Senate candidate David Perdue flip-flopped on releasing his tax returns;0.75;0.013345471634197303;3;10
Says he helped bring Uline company to Kenosha area creating 800 local jobs;0.0;1.0;1;11
Half of all CEOs say that the shutdown and the threat of shutdown set back their plans to hire over the next six months;0.75;0.903495225883198;3;22
Sherrod Brown failed to pay his own taxes three separate times;1.0;0.013345471634197303;3;9
The Central Falls fire department is one of the lowest if not the lowest paid fire departments in the state and entire region;0.75;0.2026299904685661;8;21
Says Ronald Reagan understood repeatedly that when the deficit started to get out of control that for him to make a deal he would have to propose both spending cuts and tax increases;0.75;0.144494532638896;9;31
Two-thirds of Granite Staters oppose the Tea Party and its agenda on labor unions;0.25;1.0;1;12
Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations;0.25;0.4929825673893141;9;17
People buy more items during Georgias sales-tax holidays boosting economic activity;0.5;-1;0;9
Americans are working longer hours for low wages and yet almost all new income and wealth is going to the top 1 percent;0.5;0.1360279485388044;9;21
No one in the country has ever built a brand new sports facility and created this kind of development at the same time;0.75;0.9816314571682861;6;21
A government analysis shows under a proposed transportation tax metro Atlanta will create or support an additional 200000 new jobs including jobs that are maintained year over year;0.25;0.9991771322023937;3;26
Says Connie Mack was the only member of the Florida delegation that voted against a bill to help NASA;0.75;0.8443138956712674;8;17
The U.S. gun homicide rate is 20 times the combined rate of other western nations;0.75;0.0;2;13
Miami-Dade has the nations highest-rated tap water;0.0;1.0;1;5
Says Barack Obama is the only president to ever cut $500 billion from Medicare;0.0;0.002704192790035864;6;12
McCains plan for the economy is to extend George Bushs tax cuts for billionaires and give a $100-billion additional corporate tax cut;0.5;0.021453410365381842;5;20
Medical-grade marijuana alonewill not get that patient high no matter what level of THC CBD or any other compound is found in the plant;0.25;-1;0;22
The United States is the oldest democracy in the world;1.0;0.6505444666810518;6;8
In the Senate version of the health reform bill Every enrollee in the Office of Personnel Management enrolled plan every enrollee has to pay a minimum of $1 per month towards reproductive rights which includes abortion;0.0;0.049992068993276906;9;34
Says she oversaw an audit that won the city $2 million in franchise fees;0.75;0.0;1;12
Together we added more jobs than any other area while I was Dane County executive;0.5;0.9886814717481954;6;13
Sen. Rubio has the worst vote attendance record of any Florida senator in nearly 50 years;0.75;0.9982273479231707;3;14
I cant sign money. Thats illegal;0.25;-1;0;4
Justice Antonin Scalia agreed for the Supreme Court to hear a case about whether Barack Obama is eligible to be President;0.0;0.02135784864739665;4;19
United States of America is twenty-sixth in school performance in the world;0.75;0.2026299904685661;4;10
The average person will pay $6000 more a year under Rep. Paul Ryans Medicare proposal;1.0;0.9347444902845315;5;13
The University of Wisconsin System budget is the biggest it has ever been;0.75;0.17996984927575077;7;11
There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate;1.0;1.0;3;22
Property taxes had increased 70 percent in the previous 10 years;0.75;0.9980662828691492;5;9
Barack Obamas middle name is Mohammed and hes a covert Muslim;0.0;-1;0;9
Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine;1.0;0.0;1;23
Under the new health care law the elderly will be denied care when they have passed the age limit for treatment;0.0;0.0003899541996420508;6;19
The nuclear agreement with Iran never sunsets. Theres no sunset in this agreement;0.5;-1;0;11
Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming;0.0;0.0;1;19
Ohio companies export more goods and services globally than 41 other states;1.0;-1;0;10
Says aWHO proposal portrays milk and dairy products as an obstacle to a healthy start in life;0.25;-1;0;15
Says Jon Runyan voted to end programs to aid homeless veterans;0.0;0.0002850305632913219;3;9
Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs;0.5;0.28989293403742766;5;21
Barack Obama openly supported opposition leader Raila Odinga during his visit to Africa in 2006;0.0;-1;0;13
More Hispanics have been elected statewide in Texas on the Republican ticket than on the Democratic ticket;0.75;0.903495225883198;3;15
Richard Nixon released tax returns when he was under audit;1.0;0.029219963919653535;2;8
Says Texas lawmakers in 2011 ordered school districts to test every student on their respiratory system and weight;0.75;0.9886814717481954;2;16
Im the only candidate for governor whos rolled out any policies so far;0.0;0.04676309567652748;4;11
On a government spending freeze;0.0;1.0;1;3
Richard Burr voted to protect tax breaks for companies that ship jobs overseas but voted against a tax break to help working people;0.5;0.05400115552496487;13;21
Workers who pick produce in Georgias fields can make $12 to $18 an hour;0.5;-1;0;12
The HOPE scholarship has helped turn our University System into one of the best in the Southeast with two institutions ranked in the top 20 of public universities in the country;0.75;0.9796618894916936;11;29
Barack Obama issued a decree demanding that every public school now allow grown men and boys into the little girls bathroom;0.25;-1;0;19
There have been more than 300 mass shootings in the United States this year more than any other country in the world;0.5;0.7510964235382348;14;20
Says in his years as a Texas legislator we passed three pay increases for teachers and provided them with health insurance;0.75;0.0;1;19
Ronald Reagans philosophy of peace through strength is why the Iranians released the hostages on the same day and at the same hour that Reagan was sworn in;0.0;0.9816314571682861;4;26
Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law;0.0;0.016030988108271194;9;22
Says since Australia passed tough gun laws homicides by firearm have declined almost 60 percent;0.75;-1;0;13
Under Obama families have lost over $4000 a year in income;0.5;1.0;1;9
Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections;1.0;1.0;2;13
As secretary of state Hillary Clinton worked hard to get strong sanctions against Irans nuclear program and got Russia and China to support them;0.75;0.008920338468772382;7;22
Taxpayers even footed the bill for Perrys trip to a bachelor party in Las Vegas;0.25;-1;0;13
Says Iraq has been overrun by ISIS because Hillary Clinton failed to renegotiate a status of forces agreement;0.25;-1;0;16
The federal government borrows $4 billion every day;0.75;0.10540319622977967;3;6
Connecticut has the fifth toughest gun control laws in the country including an assault weapons ban that bans 35 different weapons;1.0;0.0059208410105312526;4;19
Under the Romney/Ryan budget interest rates on federal student loans would be allowed to double;0.0;1.0;1;13
Says we had to cut 13 billion dollars in state spending over two years;0.0;0.04676309567652748;4;12
Obamas job approval rating is up;0.75;1.0;1;4
Rhode Island didnt ratify the 13th Amendment to the Constitution to pay federal income taxes. So Rhode Island doesnt even have to pay federal income taxes;0.0;0.03139262829501377;9;24
Says Amazon has removed aneducational game about Gettysburg;0.5;-1;0;6
President Barack Obamas policies have forced many parts of the country to experience rolling blackouts;0.0;0.04161738092366141;6;13
Says Ive been proven right about Hillary Clintons radical call for open borders meaning anyone in the world can enter the United States without any limit at all;0.25;0.04676309567652748;4;26
When the Affordable Care Act was signed 17 million American children had a pre-existing condition and were uninsurable;0.0;0.0008538062914658084;4;16
Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties;1.0;0.0036996430240303635;3;15
Preventive care saves money for families for businesses for government for everybody;0.0;0.0;2;10
Gov. Pat McCrory took $500000 directly out of the disaster relief fund. And you know what its for? House Bill 2;0.5;0.05874100246090863;5;19
In Florida its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse;1.0;0.0006240755668783793;2;19
The unemployment rate among the non-college-educated is well into the double digits in America. Its 4 percent or 5 percent for people who have college degrees;0.5;0.7637018566354163;5;24
Says scientists are in dispute over whether being gay is a choice;0.0;1.0;1;10
The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years;0.0;0.9886814717481954;4;20
Says the Koch brothers want to protect tax cuts for companies that ship our jobs overseas;0.0;0.05771104440536201;7;14
Says Missouri Democratic Senate candidate Jason Kander is attending fancy dinners all over the country;0.25;0.029219963919653535;2;13
15 years ago cancer drugs cost an average of $10000 a year. Now its $10000 a month;0.75;0.903495225883198;3;15
Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues;0.0;1.0;2;21
There are 3 million jobs that go vacant each month in this country;1.0;0.8096618224350023;4;11
For every dollar we put in unemployment it pays back about $1.60;0.5;0.999920589329064;3;10
Since 1990 in inflation-adjusted dollars per-student funding of the Florida state university system from general revenue has dropped by about $4000;0.75;0.0;1;19
Kasichs budget raised taxes by billions hitting businesses hard and the middle class even harder;0.0;0.00017300676070175491;4;13
Romney used to favor gun control and said he didnt want to go back to Reagan-Bush;1.0;0.9816314571682861;6;14
Joe I keep hearing you every morning talking about the biggest tax increase in history but you dont mention its also the biggest tax cut in history.	health-caretaxes	richard-durbin	Senator	Illinois	democrat	0	2	1	0	1	a comment on the Morning Joe show on MSNBC;0.0;0.0019461575659396324;8;44
The administration was kicking and screaming all the way with these sanctions being put in place on Iran;0.25;0.029219963919653535;2;16
Texas population is projected to double in the next 50 years or so but our basic amount of water will remain about where it is now;0.75;0.9703087421325303;6;24
Palin had executive experience in the PTA;0.0;0.0;1;5
Over the last six months President Barack Obama has golfed 10 times and held 106 fundraisers but his jobs council has never met;1.0;0.04603586382162139;6;21
The newly created state Immigration Enforcement Review Board can actually prosecute and get them violators into jail if we bring in the attorney general;0.0;0.9929840108917578;3;22
Wisconsins concealed-carry permit rules demand more proof than other states that safety training requirements are met rendering all existing training certificates insufficient as part of the permit applicatio;0.75;0.0003899541996420508;3;26
The city of Atlanta has $56 million in its reserves;0.75;0.903495225883198;3;8
Even though men comprise 49% of the population they hold 80% of the lawmaking power in the Legislature 144 of 181 seats;1.0;0.029219963919653535;2;20
The United States is the largest provider of humanitarian assistance to displaced persons and refugees;0.75;1.0;4;13
95 percent of job creators say Wisconsin is headed in the right direction;0.5;1.0;3;11
Solar panels drain the suns energy;0.0;-1;0;4
Solyndrahad robots that whistled Disney songs. Im not kidding;0.5;-1;0;7
Says some Austin school district classrooms lack electrical outlets;0.0;1.0;1;7
Not a single banker a CEO from Wall Street anyone from corporate America nobody there was not one arrest of any of these people who brought down the economy in 2008;0.75;0.05771104440536201;7;29
The elimination of essentially every automobile would be offset by one volcano exploding;0.0;1.0;1;11
We are winning the popular vote;0.25;0.0;1;4
Since 2008 we have cut 5000 positions from Virginia public schools;1.0;1.0;2;9
The presidents proposed budget will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president;0.0;0.46000559324927126;11;23
Says Mark Udall decided Obamacare. He passed Obamacare with his vote;0.25;1.0;1;9
The 90 percent statistic ofsupporting background checks thats been debunked;0.0;-1;0;8
Bob Barr has changed his position on the Defense of Marriage Act over the years;1.0;0.0013664159684394495;8;13
Youth unemployment is through the roof;0.0;0.9816314571682861;2;4
Says 55 percent of council members have come from area where only 10 percent of Austinites live;0.75;0.029219963919653535;2;15
The transportation sales tax would cost the average consumer an estimated $112 a year;0.75;0.9816314571682861;4;12
Twenty million Americans are out of work;0.5;1.0;5;5
Says that Sherrod Brown is an Obama rubber stamp for supporting the job-killing cap and trade plan;0.0;0.0004561576988451055;4;15
Says Marco Rubio said we should be considering internment of Muslims and maybe we should close down cafes and diners where Muslims gather and in fact compared them to the Nazi party;0.0;0.6505444666810516;6;30
Every major city which has a center of poverty is run by Democrats. Every major city;0.25;1.0;2;14
The attorney general requires that rape victims pay for the rape kit;0.0;0.8096618224350023;4;10
Says President Barack Obamas finance team is recommending a 1% tax on all transactions at any financial institution;0.0;4.240448761372306e-05;15;16
Says there are half as many students in one Georgia technical college than there were two years ago;0.75;0.12661353840830447;6;16
A recent Obama executive order could lead to a number of investigations by Interpol in the United States potentially aimed at American officials;0.0;0.8096618224350023;4;21
If you are driving on average in America this summer youll save according to Department of Energy figures about $70;0.0;0.9886814717481954;2;18
Says We do about 300 investigations a year into housing discrimination and in recent years have put about $150000 of damages into the pockets of individuals who have been treated unfairly;0.0;0.07400459910006651;5;29
Says Jim Renacci opposed increasing combat bonuses for our troops;0.0;-1;0;8
46 percent of women between the age of 16 to 24 despise sexual contact in Japan;1.0;0.9996625966342395;4;14
Theres $30 billion in expansion funds that weve paid its our money and Nathan Deal wants Washington to keep it;0.5;1.0;1;18
The President wants the U.S. to sign on to the U.N.s International Criminal Court;0.0;0.0;1;12
Obamacare was invented by liberal academic theorists;0.25;-1;0;5
Florida sheriffs unequivocally support the stand your groundlaw;0.25;1.0;1;6
American families work hard to earn $4250 a month. Obama is spending $18972 a month on each illegal immigrant child;0.25;0.0;1;18
Mitt Romney opposed the gun lobby even Ronald Reagan;0.75;-1;0;7
Just this week we received the news that for the first time Social Security is now paying out more in benefits than its taking in. That was something that was supposed to happen in 2016;1.0;0.07400459910006651;5;33
Theres no statistical evidence that a waiting period for handgun purchases reduces violence whatsoever;0.75;-1;0;12
The U.S. Department of Homeland Security warned that the SAVE database is not a foolproof means of verifying citizenship on the voter rolls;1.0;0.903495225883198;6;21
Says Michele Bachmann said English was good enough for Jesus when he wrote the Bible;0.0;0.0;2;13
Ken Cuccinelli would take money away from public schools to fund private schools;0.25;0.0;2;11
A recent Department of Labor study guessed Wall Street fees cost a worker 28 percent of the value of your plan over the span of your career;0.25;0.9816314571682861;6;25
The United States is not modernizing its nuclear weapons;0.0;0.02135784864739665;4;7
I dont describe your plan as amnesty in my ad. I dont call it amnesty;0.0;-1;0;13
This is the first time in Texas history  and only the fourth time in United States history  that two women are running for the top spots;0.5;0.9603272624751061;7;24
The oddest thing is he doesnt want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts which is HillaryCare and he doesnt want to do that for America;1.0;0.01846393312112693;8;33
What I have done  and this is unprecedented is Ive said to each agency look at regulations that are already on the books and if they dont make sense lets get rid of them;0.0;0.029219963919653535;4;32
When the mayor of Providences brother wrote over 100 grand in bad checks to the city Joe Fernandez didnt have the guts to prosecute him. He let him off the hook;0.0;0.00010527240348456868;4;29
Says the Wisconsin Republican Party tweeted Happy International Womens Day You ladies should get paid less and not be able to make health care decisions;0.0;0.04603586382162128;6;23
Soy el nico official estatal quin es un hombre de negocios;0.0;-1;0;9
Says Barack Obama sold Chrysler to Italians who are going to build Jeeps in China at the cost of American jobs;0.0;0.0059208410105312526;4;19
Says Rick Perry said theres an administrator for every teacher in Texas public schools;0.0;0.029219963919653424;6;12
Its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics;1.0;0.0022511855120275204;3;27
A Republican-sponsored Wisconsin mining bill will take at least seven years to create jobs;0.25;0.0;1;12
As Milwaukee County executive Scott Walker eliminated the waiting list for long-term care for older adults through the Family Care program;0.25;0.0022511855120275204;3;19
The Congressional Budget Office most recently came out and analyzed the current health care plan and said that it was not only deficit-neutral but also that over 10 years it would create a $6 billion surplus;0.0;0.06478591153597613;11;34
The health care reform bill is the largest tax increase in U.S. history;0.0;0.00522187449464151;10;11
Crist stays in $2000 a night luxury hotel suites where he racks up $1300 in mini-bar charges and doesnt pay for a dime of it himself;0.5;0.0;1;24
More than 30 cents of every state tax dollar goes to Medicaid;1.0;0.9886814717481954;2;10
The Obama administration would impose on every Catholic institution every Jewish institution every Protestant institution the Obamacare standard of what you have to buy as insurance;0.25;0.029219963919653535;2;24
Women make 77 cents for every dollar earned by men;0.5;0.9816314571682861;8;8
My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program;1.0;-1;0;11
We have not had unemployment this high for this long since the Great Depression;0.75;0.970366990629875;4;12
Says Gov. Rick Perry is spending Texans hard-earned money to live like Louie XIV;0.0;0.0006240755668783793;4;12
Congressman Duffy has long record of voting against VA backlog fixes;0.0;0.0;7;9
There were fewer civilian casualties in Cambodia than there have been from American drone attacks;0.0;1.0;1;13
Trade deals threaten Indias role as the pharmacy of the developing world for new HIV medicines;0.75;1.0;2;14
By the word religion in the First Amendment the founders meant Christianity;0.0;0.9816314571682861;2;10
NFL players are living on average longer than the average male;0.75;0.9816314571682861;2;9
Republican candidate for governor Nathan Deal explicitly voted to fund abortion;0.0;0.009369984150547461;5;9
I won the majority of the Republican vote in both New Hampshire and South Carolina;0.0;0.7637018566354163;5;13
Says Ralph Hall is the oldest member in Congress ever;0.0;1.0;1;8
Fifteen out of the 20 most polluted cities in the world are in India and China;0.75;0.903495225883198;3;14
Says an investigative report concluded Ken Cuccinelli should have been prosecuted for disclosure violations but Virginias law was too weak;0.0;-1;0;18
The Recovery Act saved 60000 jobs among law enforcement officials firefighters in the state of Florida plus another 20000 educators;0.25;1.0;4;18
Under President Barack Obama more Americans are in poverty than at any time since the Census Bureau began keeping records on it over 50 years ago;0.5;0.029219963919653535;8;24
It is just a fact that Hamas apparently the North American spokesperson is endorsing Senator Obama;0.75;1.0;1;14
Who would sign up to speak for a Haitian dictator? Rob Portman;0.25;-1;0;10
Under Barack Obama and the big government economy the median wage for women has dropped $733;0.0;0.013345471634197303;3;14
Austins the fastest-growing city in the country the last five years;0.75;0.029219963919653535;4;9
Every Florida teacher gets a pay raise;0.5;1.0;1;5
Obama has a new Christmas tree tax;0.25;-1;0;5
Says under his leadership Wisconsin median household income is up 2.7% while it is down 1.3% nationally under President Obama;0.25;0.9982273479231707;3;18
Says that had E-Verify been in place in Florida when 9/11 terrorists lived here we might have saved the lives of 3000 Americans;0.0;0.997140273124335;8;21
For what we spend in just one week in Iraq 800000 children could get health insurance for an entire year;0.75;0.9954944314268674;7;18
Austin is the only city in an arid landscape in the western United States dependent on a single source of water;0.5;0.04676309567652748;4;19
U.S. Sen. Johnny Isakson has voted for $7 trillion of our national debt;0.75;0.6308714500933976;7;11
Our kids cant openly celebrate Christmas or pray in school;0.0;1.0;1;8
Her opponent: zero times a judge zero rulings zero experience on the bench;1.0;-1;0;11
In 29 states in this country you can still get fired for not just being gay but if your employer thinks you are gay;0.5;0.970366990629875;4;22
Less than four cents of every health care dollar is spent on prevention and public health;1.0;1.0;1;14
Over the last few decades the income of the top 1 percent grew by more than 275 percent  to an average of $1.3 million a year;0.75;0.9836176499986552;11;24
When Marcy Kaptur brought home $42 million for new manufacturing jobs Dennis Kucinich voted no;0.5;0.004928979749905027;4;13
Says Texas law requires state agencies to give preference to goods produced and grown in Texas;1.0;-1;0;14
400 bills have my name on them either as a sponsor or a co-sponsor. You dont get that done unless you work with folks on the other side;0.5;0.029219963919653535;2;26
New York is the safest big city in the nation and our crime reductions have been steeper than any other big citys;0.75;0.8482526879378536;7;20
Says Pete Gallego went and lobbied after you fired him from Congress;0.0;-1;0;10
But if my opponent had his way the millions of Floridians who rely on it wouldve had their Social Security tied up in the stock market this week;0.0;0.0013451662798779074;6;26
Americans invented the automobile;0.0;-1;0;2
Gov. Crist has never wavered in his support of the Second Amendment the right to bear arms;1.0;0.903495225883198;6;15
Says Steve Spinnett has court judgments against him for trespass and harassment;0.5;-1;0;10
Barack Obama ended up getting re-elected by the largest gender gap in the history of American elections;0.5;1.0;2;15
During the Benghazi attack a stand-down order was given and our troops were told to change their clothes four times;0.25;0.0006240755668783793;2;18
The new health care law will force seniors into Barack Obamas government-run health care program;0.0;0.0005504022620459459;5;13
Says Ronald Reagan talked about converting the United States to the metric system;0.5;0.9272990463689331;3;11
Im the product of a mixed marriage that would have been illegal in 12 states when I was born;0.75;0.9875793852046827;5;17
Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the Oregon Farm Bureau also receives funding from biotech companies;1.0;-1;0;23
Health care reform will not affect veterans benefits;1.0;0.0;2;6
Says the giant African land snail carries human meningitis;0.5;-1;0;7
Welfare programs caused more long-term damage to Detroit than the atomic bomb caused to Hiroshim;0.0;-1;0;13
BP is setting up claims offices throughout the state;0.75;1.0;1;7
Wisconsin state lawmakers worked seven days in 2012 but got paid for a whole year;0.0;-1;0;13
Says Patrick Murphy advocated for cuts to Social Security and Medicare;0.0;0.0006240755668783793;4;9
Within a few years we will be spending more on interest payments than on national security;0.0;0.9982273479231707;3;14
Under sequestration the military was cut down to the smallest Army since 1940 the smallest Navy since 1915;0.5;0.28989293403742766;5;16
The Florida Supreme Court has no express authority in the Florida Constitution to remove questions from the ballot proposed by the Legislature;0.25;1.0;4;20
David Beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years;0.75;0.07045327522563993;7;24
The Republicans didnt have a budget in 02 04 06;0.5;0.9816314571682861;2;8
Says Ted Strickland admits his record on jobs and taxes is mixed and spotty;0.0;1.0;1;12
China now owns $1.1 trillion of our debt our trade deficit last year with them was a quarter of a trillion dollars;1.0;0.04676309567652748;8;20
On the success of Cash for Clunker;0.0;-1;0;5
Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia;1.0;0.9632116625994557;5;14
