text;ground_truth;found;phrases_found;out_of
Only five Texas counties account for almost 90 percent of the states cattle industry;0.0;0.8878868857088473;8;13
Says President Barack Obama has allowed each year hes been here the prosecutions of gun cases for background check failures to go down. Theyve declined every year since President Bush left office;0.5;0.8529341011917184;16;31
Oregons budget has grown by 49 percent in just four years;0.75;0.9096863651585029;8;10
Weve created or saved up to 1.6 million jobs according to the CBO  the Congressional Budget Office  through the Recovery Act;0.5;0.10892370190555367;16;20
Says Matt Bevin has repeatedly failed to pay his taxes;0.25;0.3269819819317292;5;9
California Republican gubernatorial hopeful Meg Whitman contributed to and campaigned for Democratic Sen. Barbara Boxer;0.75;0.001757526250005803;10;14
Says a Justice Department memo directs that you must openly embrace gay marriage and homosexuality;0.25;0.01015072526707328;5;14
Kasichs trade deals cost Ohio thousands of jobs - 49000 jobs to Mexico 91000 to China;0.0;0.023878554487305803;5;15
Says with Jon Corzine its the first time I think in history where a former Senator has been subpoenaed to testify before his former colleagues;1.0;0.8700034752537759;14;24
Says Donald Trump brings in hundreds of foreign workers to replace Americans;0.5;0.09494004425670388;8;11
Tuition-free public universities and colleges are just a pipe dream. False. They were both free up until the Vietnam War;0.25;0.8743553520487756;9;19
Candidate Bill Byrne used campaign funds for work on his personal car;0.5;0.18533752548816151;7;11
Pat Toomey thinks corporations shouldnt pay any taxes;0.75;1.0;3;7
A construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year. And thats how its working right now;0.5;0.6676759616068251;15;32
We have seized more currency more drugs more outbound arms in the past year than any year in our countrys history;0.5;0.6322494410067855;12;20
Theres never been a direct Supreme Court case on people who were here illegally whether or not their kids are citizens;0.75;0.1853375254881614;14;20
Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working;0.75;0.2686546411267565;13;17
Traditionally presidential candidates release their tax returns Mitt Romney still wont;0.75;0.9490473403632224;4;10
Says he never supported federal health care individual mandate;0.0;0.13117796889088718;6;8
Says the United States is in the worst recovery from an economic recession since World War II;0.5;0.23665318268165159;12;16
In 1940 only 7 percentof Germans were Nazis;0.25;-1;0;7
The recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from Guantanamo;0.5;0.98338201500854;10;18
Under Scott Walkers tax plan the average Wisconsin taxpayer got just $11 a month. But corporations got $610 million in tax cuts. Millionaires got at least $1400 per year;0.5;0.22146966850567318;11;28
You cant raise taxes in Ohio. We are one of the highest taxed states in the country;0.5;0.43306525289512765;13;16
Just 400 Americans  400  have more wealth than half of all Americans combined;1.0;0.9490473403632224;8;12
Says president is spending $2.2 billion to give away ObamaPhones;0.25;0.031477537289628765;7;9
Says Obama has failed to pass a budget;0.25;0.18533752548816151;7;7
Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership;0.75;0.07738132670369802;5;16
Says Joe Sestak voted to gut Medicare reducing benefits for 854489 seniors and jeopardizing access to care for millions;0.25;0.07052341967296705;9;18
Democratic tax hikes led $70 billion of wealth to leave New Jersey between 2004 and 2008 and mainly relocate to Florida North Carolina Virginia and Pennsylvania;0.25;0.08784522701078434;13;25
Wisconsins Government Accountability Board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections;0.5;0.025444661659250967;11;21
Says Florida had five sanctuary cities while Jeb Bush was governor;0.0;0.6065216605664252;6;10
Cover Florida is available to any Floridian offering basic coverage for about $150 a month instead of the typical $600 a month;0.25;0.0637946321092081;15;21
Says New Hampshire had the fourth-lowest unemployment rate in the country during Maggie Hassans time in the state Senate;0.5;0.3360087294142068;13;18
On timing of announcement for president;0.0;1.0;1;5
When the presidents spokesman was asked about Anwar al-Awlakis son he said he should have chosen a more responsible father;0.5;0.7235392052889096;9;19
In 1976 the first year that Pell Grants were fully funded a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today a full Pell Grant covers just 34 percent of those costs;1.0;0.837595749512984;22;40
We have 17 intelligence agencies civilian and military who have all concluded that these espionage attacks these cyberattacks come from the highest levels of the Kremlin and they are designed to influence our election;1.0;0.7082260001978393;18;33
Were destroying more businesses in the United States now than are being created for the first time in our history;0.5;0.46598300785385793;17;19
In Buffalos SolarCity project Andrew Cuomo will create maybe 500 jobs if it ever happens at all at about $1.5 million per job;0.0;0.025043399314460313;9;22
Obama said his proposed $1000 emergency energy rebate will be enough to offset the increased cost of gas for a working family over the next 4 months;1.0;0.8224728406867668;13;26
Says Barack Obama has deported more people than any other president in this countrys history;0.5;0.18533752548816151;14;14
The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011;0.5;0.8743553520487756;9;17
Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years;1.0;0.23665318268165159;12;20
In states where beer is unregulated the per capita production is significantly higher;0.25;0.1853375254881614;7;12
The average kid comes out of Virginia colleges with about $25000-plus in debt;0.5;0.031043683835743074;6;12
Says Mitt Romney told university students in Ohio that to start a business they should borrow money if you have to from your parents;1.0;0.9032275606994771;15;23
In the state of Indiana Ive signed more than $3.5 billion in tax relief;0.5;0.5455245360105156;7;13
Says Donald Trump never said that more nations should get nuclear weapons;0.25;0.25346672160429407;8;11
Mayor Giuliani made New York City whats known as a sanctuary city where illegal aliens were allowed to come. And he instructed the leaders of the city not to enforce the law not to enforce immigration law;0.5;0.043382831143494616;22;36
Scott Walker couldnt get his own party to back more than a 500-student increase in Milwaukees school choice program but in Indiana Mitch Daniels voucher program is approaching 30000 students two years after opening;0.5;0.1876822591226952;20;33
Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions;0.75;0.20217999124526598;14;17
Says Hillary Clinton laid the groundwork for getting chemical weapons out of Syria;0.25;0.050193483148706974;6;12
Newt Gingrich teamed with Nancy Pelosi and Al Gore on global warming;1.0;0.18533752548816151;7;11
The Senate immigration bill unleashes a massive increase in overall immigration. Were talking about a population increase under the Senate bill of over 70 million people in 20 years;0.0;0.048663456958917495;19;28
Says a federal judge in San Antonio issued a ruling that not only could the students not pray at their graduation if they used the word benediction the word invocation the word God asked the audience to stand or asked for a moment of silence he would put the superintendent in jail;0.5;0.01962735175193997;24;51
Says he will pursue change in federal law to protect employees from extortion from a union because the Supreme Court has ruled that federal prohibitions outlawing extortion usually do not apply to unions;0.25;0.08314799437328269;19;32
Obama shunned the opportunity to talk to soldiers to thank them for their service;0.0;0.20505824429038222;7;13
And while Ted Strickland proposed cuts for services for children he wasted over $250000 remodeling his bathrooms at the governors mansion;0.0;0.06544957731786671;9;20
In Rhode Island only 5 percent of ozone pollution is from local or in-state sources. . . Ninety-five percent comes from outside of our borders particularly the Midwest;0.5;0.8774290455294984;17;27
Weve had the same leadership in the Travis County DAs office for 30 years;0.25;0.97116124645847;8;13
Do you know that we have pipes carrying natural gas in this country that are made of wood? Im not joking;0.0;0.2686546411267565;13;20
Mitt Romney says class sizes dont matter;1.0;0.0040722473924635905;3;6
Roy Barnes voted against a bill in the state Senate that would have made it easier to convict child abusers;0.25;0.18950866785264597;17;19
Many just call him Lyin Ted. HisTV ad about John Kasich? Lie Stations had to pull it off the air;0.0;0.15350534868060983;6;19
Says Republicans Mitt Romney and Paul Ryan support massive cuts in Social Security for future generations;0.5;0.1009010494459629;10;15
We created a flat tax in the state of Utah;0.75;0.13117796889088718;9;9
We had no domestic attacks under Bush;0.0;0.031043683835743074;4;6
The White House has refused international help in dealing with the oil spill;0.25;0.017818561987306802;10;12
Says personal-injury trial lawyers have provided over 80 percent of the funding for the Texas Democratic Party for over a decade;0.75;0.2777031811124695;13;20
Says Ted Cruz never denied his father was photographedwith Lee Harvey Oswald;0.0;6.785532511799364e-05;5;11
The governor does not have any power to veto a referendum on same-sex marriage that would be a constitutional amendment;0.75;0.13487860019416864;17;19
Our most important work has been creating and retaining almost 55000 Ohio jobs;0.0;0.031043683835743074;4;12
Roy Barnes is part of the team that has run up trillions of dollars in debt that Americans will spend years paying off and theyve done it without creating one job;0.25;0.061108025066986094;21;30
My office sends federal money back every year;1.0;0.9907912719127215;5;7
We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses;1.0;0.6296373201730844;17;20
Says President Barack Obamas recent New York fundraising trip cost between $25 million and $50 million;0.0;0.031043683835743074;8;15
Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years  more than $50000 per worker;1.0;0.13260909362901951;14;21
Says hes the first Aggie governor of Texas;1.0;0.6806821739359428;5;7
On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budge;1.0;0.017207659522338492;9;14
A minor cannot get a tattoo without parental consent but can get an abortion without parental consent;0.5;0.02829244259052477;9;16
Daniel Webster is an advocate for a group that teaches that mothers should not work outside the home;0.25;0.07052341967296694;9;17
Says New Jerseys public school students have the best Advanced Placement scores in the nation;1.0;0.45259154366525434;9;14
The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide  not district by distric;0.0;0.9991683262941708;4;19
She created the Waste Fraud and Mismanagement Hotline. that has saved Wisconsin taxpayers hundreds of thousands of dollars;0.5;0.1496238424629509;12;17
$65 million from ABC privatization will not pay for even an overpass in Tysons Corner;0.25;0.011878447537019388;6;14
This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn;0.0;0.9203036506395665;12;20
Says Republican candidates in Oregon are advocating violence against gays;0.0;0.13117796889088706;6;9
We only have 2 percent of the oil reserves in the world and we consume 25 percent of the worlds oil on a daily basis;0.75;0.8244968718755897;20;24
The debt will soon eclipse our entire economy;1.0;0.9995992270247953;6;7
Dave Aronbergs career legal experience is less than two years as Asst. AG/private attorney;0.25;0.97116124645847;6;13
Says theres a 100-year-old international norm not to use chemical weapons;0.75;0.000315115905894503;5;10
Gains in Atlanta Public Schools scores on a national standardized test lend credence to dramatic score increases on state tests;0.0;0.9550897081390645;8;19
On signing a no-tax pledg;0.0;0.0;1;4
Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again;0.0;0.198027902168032;21;34
On opposing citizenship for illegal immigrant;0.5;0.0009637103060935459;4;5
Georgia is one of the 10 most tax-friendly states for retirees;0.5;0.9218399655363416;7;10
Says al Qaeda has camps with the drug cartels in Mexico;0.0;0.010403541561862628;6;10
Romneycare sent costs spiraling out of control in Massachusetts hiking premiums squeezing household budgets;0.0;0.8743553520487756;3;13
Seneca Jones Timber Co. aiming to increase logging and allay fears that old growth will be cut says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years;1.0;0.029819862103235395;15;45
Members of Congress passed a pay raise for themselves of $10000 over two years even as they voted not to raise Social Security benefits for 2010 and 2011;0.25;0.04799239471844352;22;27
Says Gov. Scott Walkers proposed budget would sell off Wisconsins state parks;0.0;0.00636576330366323;7;11
Says Kelly Ayotte voted to fix background checks;0.5;0.9515965314930882;6;7
Says the Texas unemployment rate has even grown more than the nations as a whole;0.75;0.22146966850567318;11;14
The chairman of the party of Florida who is an avid and outward supporter of Marco Rubio gets to appoint 30 of those delegates;0.0;0.8281253964096488;13;23
She said you know I voted for it but I hoped it wouldnt pass. That was a quote on live TV;0.0;0.0519754409182156;12;20
The U.S. initially had three federal felonies: treason piracy and counterfeiting securities and money;0.75;1.0;2;13
If you look at our tax mix the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years;0.5;0.8766902027049253;20;29
On sharing power with Republican;0.0;0.0;1;4
Women are paid 77 cents on the dollar for doing the same work as men;0.25;0.057617353041646946;13;14
Says Georgia ranks near the bottom in per capita transportation spending;1.0;0.9901796099859581;7;10
Says allegations that he made unwanted sexual advances on a female sheriffs deputy were found by two separate judges to not have merit;0.0;0.8159969419830674;10;22
The more than $800000 raised by the Alan Grayson campaign last quarter was 1 among all 435 members of the U.S. House of Representatives;0.0;0.1496238424629509;12;23
Some cardiologists estimate 70 percent of all males over 50 have some form of heart disease;0.5;0.20505824429038222;7;15
If every house in Florida had a solar-heated water tank that would eliminate consumption by 17 percent;0.5;0.08226485089921542;7;16
The Koch brothers are the richest people in the world. Individually theyre only fifth. Put them together theyre the richest in the world;0.75;0.1762095657419953;13;22
Shows in a television ad that police took evidence fromSolantic Rick Scotts new health care company after allegations emerged that the company was engaging in fraud;0.0;0.7850778025486814;11;25
Mexican government officials hand out brochures showing individuals how they can avoid our Border Patrol how they can get into our country;0.25;0.06742421721797398;13;21
Says Gov. Rick Perry failed to involve border sheriffs in developing plans to prevent violence in their communities;0.0;0.11709739336596892;8;17
When Social Security started age expectancy for the average man was 58. It was 62  62 for women;1.0;0.13117796889088706;6;17
Says Rep. Michele Bachmann said President Barack Obama might be to blame for the Fort Hood shootings;0.0;0.010294912328269956;13;16
Wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation;1.0;0.09614114540687013;10;16
By fiscal year 2013 the state is expected to wipe through HOPE scholarship reserve funds;0.5;0.033526862683497693;9;14
Hillary Clinton and Barack Obama want to raise capital gains taxes which apply to home sales;0.25;0.005826348713782958;10;15
Under Rick Scott homeowners are paying higher home insurance premiums for less coverage;0.75;0.9201687219013344;7;12
Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals;0.5;0.8419999019734743;19;31
Sharron Angle wants to wipe out Social Security;0.5;0.005244376534064621;5;7
For the first time in history Thors hammer is being held by a woman;0.25;0.932154716536421;9;13
Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force;0.75;0.97116124645847;6;15
Koch Industries is among the worst in toxic air pollution in the entire United States and churns out more climate-changing greenhouse gases than oil giants Chevron Shell and Valero;0.75;0.1496238424629509;12;28
From 2000 to 2008 we averaged about five mass shootings a year. Were now averaging 15. So thats a three-fold increase;0.25;0.0519754409182156;8;20
Lloyd Doggett made millions off companies like Bank of America while they took taxpayer bailout money;0.25;0.6065216605664252;6;15
Residents could have received nearly $48M for Local Schools Fire District Sheriffs Dept. and Social Services;0.25;0.050193483148706974;6;15
Gingrich supported individual health insurance mandates;1.0;1.0;2;5
61 percent of non-tea party Republicans actually agreethere is solid evidence the earth is warming but 70 percent of tea partiers contrarily say there is no solid evidence the earth is warming;0.75;0.16983898542251463;14;31
Says Romney wants to take away early childhood education slash K-12 funding and cut college aid to pay for a $250000 tax break for multi-millionaires;0.25;0.07738132670369802;15;24
Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States he got all the briefings and he decided the balance is probably pretty appropriately struck;0.75;0.030188668977446875;19;34
You can be an NFL player with murder charges and not be suspended;0.5;1.0;6;12
During his tenure in Washington and in the Illinois State Senate Barack Obama has accumulated a record of bipartisan success;0.5;0.10932981911149786;14;19
This year President Obama canceled the 21st annual National Day of Prayer ceremony at the White House under the ruse of not wanting to offend anyone.BUT on September 25 2009 from 4 AM until 7 PM a National Day of Prayer FOR THE MUSLIM RELIGION was HELD on Capitol Hill Beside the White House;0.25;0.027417206132852368;22;53
The Tax Foundation figures Rhode Island as the 10th highest state for state and local tax burden per capita in the country. Were the 6th worst in the country for the business tax index. Were the 3rd highest per capita in the country for all taxes;0.25;0.826998152675955;31;45
Rhode Island has a inmate recidivism rate of over 60 percent;0.75;0.9933807470561582;8;10
Says former Clinton budget director Alice Rivlin said the stimulus bill wont actually stimulate the economy;0.0;0.007346586581891579;8;15
Says South Carolina Gov. Nikki Haley is an immigrant;0.0;0.13117796889088718;3;8
Tim Kaine doubled down in his support of devastating defense cuts saying the the deal was the right thing to do;0.5;0.7971139193746081;14;20
Ive been standing up against the Chinese government over womens rights and standing up for human rights;0.5;0.13117796889088706;6;16
25 percent of all drug-related fatal vehicle accidents in the U.S. involve marijuana;0.5;1.0;5;12
On support for the Affordable Care Act Obamacare;0.0;0.13117796889088718;6;7
Kendrick Meek is the only candidate who has consistently been against expanded drilling;0.75;0.18533752548816151;7;12
The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3% between January 2009 and March 2012;0.25;1.0;8;20
Today the United States is the most respected country on Earth;0.5;0.4949643332838253;8;10
Says in the governors proposed budget the use of that what is called one-shots is a 500 percent increase over the last Corzine budget;0.25;0.12690722450409497;17;23
I dont answer hypotheticals;0.5;0.0;1;3
On Tim Kaine: In exchange for campaign contributions he appointed a radical jihadi to the Virginia Immigration Commission;0.0;0.8743553520487756;6;17
We are experiencing the worst economic recovery America has ever had;0.0;0.942897590324572;7;10
When we look at the number of murders in the United States in 2009 we had 9500 people murdered. When we look around the world we see large countries the U.K. Germany Japan had 200 or less killed in a year;0.75;0.5108082632449527;23;40
The growth in health care costs has been reined in through the Affordable Care Act;0.25;0.3269819819317292;10;14
We have an increase in murder within our cities the biggest in 45 years;0.75;0.8211737491161144;7;13
The minimum wage in real terms right now is below where it was when Harry Truman was in office;0.5;0.7088009649604982;14;18
There are so many loopholes our businesses pay effectively one of the lowest tax rates in the world;0.5;0.8997409993598431;13;17
Says hes proposed the largest employer contribution to the Virginia Retirement System in history;1.0;0.45259154366525434;9;13
While the sequester is in effect the federal government is still funding a study on duck penises;0.75;0.1039084579232551;11;16
A number of the national publications have put this race in a tossup race between Democrats and Republicans. They dont know whos going to win this race;0.25;0.02559300123140895;15;26
Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country;0.0;0.31554000162000273;14;17
President Obamas bill wont bring down the costs of health care for average Americans  or really for very few Americans if any;0.0;0.07738132670369802;10;21
The United States has more of our people in prison than Russia China and North Korea combined;0.25;0.8743553520487756;12;16
As usual Hillary the Dems are trying to rig the debates so 2 are up against major NFL games;0.0;0.9267081548045458;5;18
Louie Gohmert of Texas blamed the mass shooting at a movie theater in Colorado on the ongoing attacks on Judeo-Christian beliefs;0.25;0.298003258920189;9;20
A trade war is something very different than curbing new trade agreements. We went down that road in the 1930s. It made the Great Depression longer and more painful;1.0;0.895685919691914;14;28
Taxes went down under Jerry Brown;0.75;0.9849389923913184;3;5
China is practicing how to blow up our satellites;1.0;0.9733900290327403;4;8
A lot of the problems with forest fires is because of bad policy not to clear out the forests that was put in place by environmentalists;0.25;0.1496238424629509;12;25
Sheldon Whitehouse voted for a $525-billion tax increase on the middle class;0.0;0.007346586581891579;8;11
The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action;0.0;0.02829244259052477;9;18
Bernie Sanders opposes the death penalty and Hillary Clinton supports it;0.75;0.08226485089921542;7;10
Palin supports aerial hunting of wolves and other wildlife;1.0;0.9733900290327403;2;8
Women make only 78 percent of what men make for the same job;0.25;0.8211737491161144;7;12
It has been 269 days since Hillary Clinton has held a press conference;0.75;0.0018813103029095002;7;12
Says he was the first local official to endorse Barack Obam;0.25;0.4011779735260027;6;10
About $4.89 billion in one-time money was used to balance the current state general revenue fund budget;0.0;0.874630199682012;11;16
Says that under President John F. Kennedy government took up 27 percent of the economy and today it consumes 37 percent;0.75;0.1470079429750929;15;20
President Obama has stopped using the phrase war on terror;1.0;0.15350534868061005;6;9
We have no regulation of drones in the United States in their commercial use;0.0;0.4948059098089106;8;13
Geithner still didnt correct the same type of error for some years even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years;1.0;0.06041184210105799;19;29
The American people have endured 21 consecutive months of 9% or higher unemployment and 2.6 million jobs have been lost since the stimulus bill was signed;1.0;0.7875305481693692;18;25
After the debate that we had last week PolitiFact came out and said that everything I said was true;0.0;0.03642853925287193;13;18
A typical married couple will contribute $119000 into Medicare but will receive $357000 in Medicare benefits over their lifetimes;1.0;0.03489540483411813;9;18
We have cut crime across every single zone in the city of Atlanta by between 10 percent and 16 percent depending on the zone;0.5;0.5455245360105156;14;23
Theres talk in Congress now about basically confiscating your private 401k or IRA plan and rolling it into Social Security to strengthen Social Security;0.0;0.031043683835743074;6;23
More than half of last years U.S. college graduates are unemployed or underemployed;0.5;0.14745377365602452;9;12
Opinion polls show that the majority of Americans and the majority of New Jerseyans favor marriage equality for same sex couples;0.75;0.6915933438103563;14;20
832000 people lost their job while Charlie Crist wasgovernor;0.5;0.015488850777441998;3;8
AIG insures the pension trust of the United States Congress;0.0;0.23665318268165159;4;9
Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state;0.75;0.7971139193746081;14;16
Says President Barack Obama is responsible for pending defense cuts;0.5;4.837197700913176e-05;6;9
Says opponent Tammy Baldwin has had not one positive ad in the campaign for U.S. Senate;0.5;0.0881095357535916;12;15
Barack Obama said he would debate anywhere anytime but has rejected joint town hall meetings;0.5;0.050193483148706974;6;14
I didnt campaign on a public option;0.25;0.0519754409182156;4;6
More than half of all drivers licenses issued in California this year have gone to illegal aliens;0.75;0.2840458658393068;13;16
We just dont want to get to be like Louisiana where you have drive-up daiquiri shops;1.0;0.8387331088193795;10;15
Says Donald Trump and Marco Rubio opposed Cruzs efforts to defund Planned Parenthood;0.25;0.7235392052889096;9;12
Ninety percent of the job growth in Virginia has been in the private sector;1.0;0.2840458658393068;13;13
Californians consume 40 percent less energy per person than the national averag;0.75;0.8280214430553571;7;11
Rhode Island has the worst maintained bridges in the United States of America and we have the second worst maintained roads behind Alaska;1.0;0.7533807662021264;16;22
The city of Richmond built the second richest team in the NFL a $14 million stadium;0.5;0.15265361138282763;9;15
A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court;1.0;0.0473691262311694;6;16
On whether he would put a missile shield in Poland;0.5;0.20505824429038222;7;9
Welcome to Wisconsin road signs have always been made in Wisconsinbut Scott Walker is outsourcing themto an out-of-state company and paying more money for them;0.0;0.06525168865826292;15;24
Says Russ Feingold cast the deciding vote for the largest tax increase in histor;0.25;0.01940531688710867;11;13
Washington D.C. now has greater population than Wyoming and Vermont more active duty military than 29 states more tax revenue than 29 states and a larger domestic product than 27 states;0.5;0.10892370190555367;16;30
Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly discovered provisions in state law;0.25;0.8713094411457363;14;20
Says in Canada the number of CT scan machines per 1000 people is like one-tenth of what we have here in this country. Thats why people have to wait;0.0;0.2542842880802201;20;28
Says Hillary Clinton wanted the wall;0.5;0.0040722473924635905;3;5
Says Lake Erie contains more native fish than all the other Great Lakes combined;0.75;0.9267081548045458;5;13
There havent been tax cuts for the rich in Rhode Island;0.0;0.8211737491161144;7;10
On a timetable to withdraw from Iraq;1.0;0.8743553520487756;3;6
Says recent studies indicate that nationally only 8 percent of white voting-age citizens but 25 percent of African-American voting-age citizens lack government-issued photo IDs;0.75;0.1876822591226952;10;23
Cincinnati is already one of the biggest cities in the country to run 100 percent on clean energy;0.5;0.2840458658393068;13;17
Says over 50 percent of U.S. job growth in June came from Wisconsin;0.0;0.1876822591226952;10;12
Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS;0.75;0.9745084498256189;7;15
Kelly Ayotte has voted to defund Planned Parenthood six times;0.75;0.97116124645847;8;9
When Deborah took office the Sellwood Bridge project had languished for years with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward;0.75;0.013235994725280364;15;31
71% of WIs roads are in poor or mediocre condition and 14% of WIs bridges are structurally deficient or functionally obsolete;0.75;0.006818032771859772;4;20
Hillary Clinton wants to raise taxes by over a trillion dollars;0.5;0.01015072526707328;10;10
We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor hospital and prevention services;0.25;0.15350534868061005;12;20
We had a press conference here that interestingly no one in the mainstream media covered;0.0;0.3269819819317292;5;14
As a student at Occidental College in Los Angeles from 1979 to 1981 there were days where folks couldnt go outside. because of all the pollution in the air;0.75;0.811020106572675;11;28
Spanish was the first European language spoken in this country;1.0;1.0;4;9
By one leading measure what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years;0.75;0.8072644277247196;21;31
If someone is in a room that has measles and leaves and you walk in two hours later you could get measles from that person;1.0;0.1039084579232551;11;24
St. Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits that decimated the citys legal budget and forced the city to raise the property tax rate;0.5;0.21010519095060576;18;28
Americans now support strikes against ISIS but the support for ground troops is not there. The support is very thin;0.5;0.14745377365602452;9;19
In 1972 we had a 179000 human beings in jail in this country. Today its 2.3-million and 70 percent of them are black African-American;0.0;0.753162022375337;12;23
While she was mayor Lois Frankel took a police helicopter ride to go to a dinner party;0.5;0.02829244259052477;9;16
Says Texas lawmakers agreed to cut states rainy day fund in half spending $4 billion from current $8 billion;0.25;0.8475965278394939;13;18
Says the Senate will have a record number of female senators in 2013;1.0;0.2839452592900005;9;12
We balanced the budget with the 1997 Balanced Budget Act and ultimately had four consecutive balanced budgets;0.75;0.01940531688710867;11;16
About 57 percent of registered Democrats in the new 9th Congressional district come from my old district;0.75;0.5455245360105156;7;16
Says a gun bill before the Senate would make it a federal felony to leave town for more than seven days and leave someone else at home with your firearms;0.5;0.15350534868061005;18;29
The average family not in the top 10 percent makes less money today than they were making a generation ago;0.75;0.7954014018611212;15;19
She led the fight to stop health insurance rate hikes and saved Rhode Island families over $150 million;0.5;0.0704631750918826;11;17
Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt;0.75;0.770473681037928;16;27
The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration;0.0;0.060602031410441404;14;22
Idaho Republican Rep. Mike Simpson is a liberal who voted with Nancy Pelosi to fund sex study programs of San Francisco prostitutes and to regulate the sale of firearms;0.0;0.051245899554922425;16;28
Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader and an effective secretary of state. Hillary Clinton effective? Christine Jones thinks so;0.5;0.060602031410441404;7;26
Virtually no Republican in Washington accepts climate change science;0.75;0.07738132670369802;5;8
I am the only U.S. Senate candidate who spoke out against bombing Syria and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act;0.0;0.22732370652909972;15;27
The economic impact of new Atlanta Braves stadium includes 9241 new jobs and $295 million in wages;0.25;0.22146966850567318;11;16
In Oregon women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong;0.75;0.7504168484961256;12;22
It is wrong for the average federal worker today to make more than $100000 while the average private-sector worker makes less than $70000;0.5;0.1506740340446211;15;22
Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks;0.5;0.7488607425422323;8;17
Loretta Lynch the new nominee for attorney general was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe;0.0;0.0035248372577724174;17;21
Rhode Islands legislature is the strongest in the country;1.0;0.23665318268165159;4;8
We win when voter turnout is high we lose when it is low;0.25;0.7780095116447306;4;12
Look we are at war with these people and they dont wear uniforms. This is a war against people that are vicious violent people that we have no idea who they are where they come from. We are allowing tens of thousands of them into our country now;0.0;0.09110540495500763;32;47
In the three months before the act took effect America lost 750000 jobs a month. In the last three months weve lost about 35000 jobs a month;0.75;0.5733908770171843;19;26
In 2010 uninsured voters made up about 5 percent of the electorate;1.0;0.770473681037928;8;11
The mayor said if you happen to be in this country in an undocumented status then we welcome you here. We want you here. Well protect you here;1.0;0.1762095657419953;13;27
Marriage decreases the probability of child poverty by 82 percent;0.75;0.999232601605528;2;9
Out of the total U.S. military budget significantly less than 10 percent of that money is used to fight international terrorism;0.25;0.26083074278617524;17;20
Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools;0.5;0.09055215321179244;12;17
It is a greater crime to have an untagged alligator than to host an open house party for kids;1.0;0.0519754409182156;12;18
We spend more money on lobbying than we do on campaigns;1.0;0.9201687219013344;7;10
Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages;1.0;0.10394527442592028;13;20
During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percent of the time;0.5;0.23665318268165159;16;19
When it comes to fighting terrorism Another thing we know that does not work based on lots of empirical evidence is torture;1.0;0.20284524427559458;11;21
The federal Consumer Financial Protection Bureau is collecting financial information monitoring financial information of millions of Americans without their knowledge and storing it for up to 10 years;0.5;0.8539630088566497;13;27
