Data:    (DD/MM/AAAA)18/5/2019
Probabilidade calculada: 0.6666666662786156
Palavra: WE
Palavra: CUT
Palavra: BUSINESS
Probabilidade: 0.5
Alfa: 1
Palavra: CUT
Palavra: BUSINESS
Palavra: TAXES
Probabilidade: 0.5
Alfa: 1
Palavra: BUSINESS
Palavra: TAXES
Palavra: SO
Probabilidade: 0.5
Alfa: 1
Palavra: TAXES
Palavra: SO
Palavra: TODAY
Probabilidade: 0.5
Alfa: 1
Palavra: SO
Palavra: TODAY
Palavra: 70
Probabilidade: 0.5
Alfa: 1
Palavra: TODAY
Palavra: 70
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 70
Palavra: PERCENT
Palavra: OF
Probabilidade: 1.0
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: OUR
Probabilidade: 0.75
Alfa: 1
Palavra: OF
Palavra: OUR
Palavra: BUSINESSES
Probabilidade: 0.5
Alfa: 1
Palavra: OUR
Palavra: BUSINESSES
Palavra: DONT
Probabilidade: 0.5
Alfa: 1
Palavra: BUSINESSES
Palavra: DONT
Palavra: PAY
Probabilidade: 0.5
Alfa: 1
Palavra: DONT
Palavra: PAY
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: PAY
Palavra: A
Palavra: BUSINESS
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: BUSINESS
Palavra: TAX.
Probabilidade: 0.5
Alfa: 1
['0.75', 'We cut business taxes so today 70 percent of our businesses dont pay a business tax.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.66796875
Palavra: SAYS
Palavra: MARK
Palavra: PRYOR
Probabilidade: 0.5
Alfa: 1
Palavra: MARK
Palavra: PRYOR
Palavra: VOTES
Probabilidade: 0.5
Alfa: 1
Palavra: PRYOR
Palavra: VOTES
Palavra: WITH
Probabilidade: 0.5
Alfa: 1
Palavra: VOTES
Palavra: WITH
Palavra: OBAMA
Probabilidade: 0.5
Alfa: 1
Palavra: WITH
Palavra: OBAMA
Palavra: 93
Probabilidade: 0.5
Alfa: 1
Palavra: OBAMA
Palavra: 93
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 93
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: THE
Probabilidade: 0.75
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: TIME.
Probabilidade: 0.5
Alfa: 1
['0.75', 'Says Mark Pryor votes with Obama 93 percent of the time.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.5830078125
Palavra: WE
Palavra: HAVE
Palavra: A
Probabilidade: 0.0
Alfa: 1
Palavra: HAVE
Palavra: A
Palavra: FEDERAL
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: FEDERAL
Palavra: GOVERNMENT
Probabilidade: 0.5
Alfa: 1
Palavra: FEDERAL
Palavra: GOVERNMENT
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: GOVERNMENT
Palavra: THAT
Palavra: THINKS
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: THINKS
Palavra: THEY
Probabilidade: 0.5
Alfa: 1
Palavra: THINKS
Palavra: THEY
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: THEY
Palavra: HAVE
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: THE
Palavra: AUTHORITY
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: AUTHORITY
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: AUTHORITY
Palavra: TO
Palavra: REGULATE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: REGULATE
Palavra: OUR
Probabilidade: 0.5
Alfa: 1
Palavra: REGULATE
Palavra: OUR
Palavra: TOILET
Probabilidade: 0.5
Alfa: 1
Palavra: OUR
Palavra: TOILET
Palavra: SEATS.
Probabilidade: 0.5
Alfa: 1
['1', 'We have a federal government that thinks they have the authority to regulate our toilet seats.']
Probabilidade do texto:  1
Probabilidade calculada: 0.666748046875
Palavra: AUSTIN
Palavra: IS
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: A
Palavra: CITY
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: CITY
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: CITY
Palavra: THAT
Palavra: HAS
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: HAS
Palavra: BASICALLY
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: BASICALLY
Palavra: DOUBLED
Probabilidade: 0.5
Alfa: 1
Palavra: BASICALLY
Palavra: DOUBLED
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: DOUBLED
Palavra: IN
Palavra: SIZE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: SIZE
Palavra: EVERY
Probabilidade: 0.5
Alfa: 1
Palavra: SIZE
Palavra: EVERY
Palavra: 25
Probabilidade: 0.5
Alfa: 1
Palavra: EVERY
Palavra: 25
Palavra: YEARS
Probabilidade: 0.5
Alfa: 1
Palavra: 25
Palavra: YEARS
Palavra: OR
Probabilidade: 0.5
Alfa: 1
Palavra: YEARS
Palavra: OR
Palavra: SO
Probabilidade: 0.5
Alfa: 1
Palavra: OR
Palavra: SO
Palavra: SINCE
Probabilidade: 0.5
Alfa: 1
Palavra: SO
Palavra: SINCE
Palavra: IT
Probabilidade: 0.5
Alfa: 1
Palavra: SINCE
Palavra: IT
Palavra: WAS
Probabilidade: 0.5
Alfa: 1
Palavra: IT
Palavra: WAS
Palavra: FOUNDED.
Probabilidade: 0.5
Alfa: 1
['1', 'Austin is a city that has basically doubled in size every 25 years or so since it was founded.']
Probabilidade do texto:  1
Probabilidade calculada: 0.6666641235351562
Palavra: THE
Palavra: NUCLEAR
Palavra: TEST
Probabilidade: 0.5
Alfa: 1
Palavra: NUCLEAR
Palavra: TEST
Palavra: CONDUCTED
Probabilidade: 0.5
Alfa: 1
Palavra: TEST
Palavra: CONDUCTED
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: CONDUCTED
Palavra: IN
Palavra: OUR
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: OUR
Palavra: NATION
Probabilidade: 0.5
Alfa: 1
Palavra: OUR
Palavra: NATION
Palavra: THIS
Probabilidade: 0.5
Alfa: 1
Palavra: NATION
Palavra: THIS
Palavra: TIME
Probabilidade: 0.5
Alfa: 1
Palavra: THIS
Palavra: TIME
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: TIME
Palavra: IS
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: THE
Palavra: EARTHS
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: EARTHS
Palavra: 2054TH
Probabilidade: 0.5
Alfa: 1
Palavra: EARTHS
Palavra: 2054TH
Palavra: NUCLEAR
Probabilidade: 0.5
Alfa: 1
Palavra: 2054TH
Palavra: NUCLEAR
Palavra: TEST.
Probabilidade: 0.5
Alfa: 1
Palavra: NUCLEAR
Palavra: TEST.
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: TEST.
Palavra: THE
Palavra: FIVE
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: FIVE
Palavra: PERMANENT
Probabilidade: 0.5
Alfa: 1
Palavra: FIVE
Palavra: PERMANENT
Palavra: MEMBERS
Probabilidade: 0.5
Alfa: 1
Palavra: PERMANENT
Palavra: MEMBERS
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: MEMBERS
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: U.N.
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: U.N.
Palavra: SECURITY
Probabilidade: 0.5
Alfa: 1
Palavra: U.N.
Palavra: SECURITY
Palavra: COUNCIL
Probabilidade: 0.5
Alfa: 1
Palavra: SECURITY
Palavra: COUNCIL
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: COUNCIL
Palavra: HAVE
Palavra: CONDUCTED
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: CONDUCTED
Palavra: 99.99
Probabilidade: 0.5
Alfa: 1
Palavra: CONDUCTED
Palavra: 99.99
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 99.99
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: THE
Probabilidade: 0.75
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: TOTAL
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: TOTAL
Palavra: NUCLEAR
Probabilidade: 0.5
Alfa: 1
Palavra: TOTAL
Palavra: NUCLEAR
Palavra: TESTS.
Probabilidade: 0.5
Alfa: 1
['1', 'The nuclear test conducted in our nation this time is the Earths 2054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.']
Probabilidade do texto:  1
Probabilidade calculada: 0.6458333332557231
Palavra: IN
Palavra: THE
Palavra: CASE
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: CASE
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: CASE
Palavra: OF
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: A
Palavra: CATASTROPHIC
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: CATASTROPHIC
Palavra: EVENT
Probabilidade: 0.5
Alfa: 1
Palavra: CATASTROPHIC
Palavra: EVENT
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: EVENT
Palavra: THE
Palavra: ATLANTA-AREA
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: ATLANTA-AREA
Palavra: OFFICES
Probabilidade: 0.5
Alfa: 1
Palavra: ATLANTA-AREA
Palavra: OFFICES
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: OFFICES
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: CENTERS
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: CENTERS
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: CENTERS
Palavra: FOR
Palavra: DISEASE
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: DISEASE
Palavra: CONTROL
Probabilidade: 0.5
Alfa: 1
Palavra: DISEASE
Palavra: CONTROL
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: CONTROL
Palavra: AND
Palavra: PREVENTION
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: PREVENTION
Palavra: WILL
Probabilidade: 0.5
Alfa: 1
Palavra: PREVENTION
Palavra: WILL
Palavra: SELF-DESTRUCT.
Probabilidade: 0.5
Alfa: 1
['0', 'In the case of a catastrophic event the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6666679382324219
Palavra: UNDER
Palavra: PRESIDENT
Palavra: GEORGE
Probabilidade: 0.5
Alfa: 1
Palavra: PRESIDENT
Palavra: GEORGE
Palavra: W.
Probabilidade: 0.5
Alfa: 1
Palavra: GEORGE
Palavra: W.
Palavra: BUSH
Probabilidade: 0.5
Alfa: 1
Palavra: W.
Palavra: BUSH
Palavra: WE
Probabilidade: 0.5
Alfa: 1
Palavra: BUSH
Palavra: WE
Palavra: ADDED
Probabilidade: 0.5
Alfa: 1
Palavra: WE
Palavra: ADDED
Palavra: $4.9
Probabilidade: 0.5
Alfa: 1
Palavra: ADDED
Palavra: $4.9
Palavra: TRILLION
Probabilidade: 0.5
Alfa: 1
Palavra: $4.9
Palavra: TRILLION
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: TRILLION
Palavra: TO
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: THE
Palavra: DEBT.
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: DEBT.
Palavra: UNDER
Probabilidade: 0.5
Alfa: 1
Palavra: DEBT.
Palavra: UNDER
Palavra: PRESIDENT
Probabilidade: 0.5
Alfa: 1
Palavra: UNDER
Palavra: PRESIDENT
Palavra: OBAMA
Probabilidade: 0.5
Alfa: 1
Palavra: PRESIDENT
Palavra: OBAMA
Palavra: WEVE
Probabilidade: 0.5
Alfa: 1
Palavra: OBAMA
Palavra: WEVE
Palavra: ADDED
Probabilidade: 0.5
Alfa: 1
Palavra: WEVE
Palavra: ADDED
Palavra: $6.5
Probabilidade: 0.5
Alfa: 1
Palavra: ADDED
Palavra: $6.5
Palavra: TRILLION
Probabilidade: 0.5
Alfa: 1
Palavra: $6.5
Palavra: TRILLION
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: TRILLION
Palavra: TO
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: THE
Palavra: DEBT.
Probabilidade: 0.5
Alfa: 1
['1', 'Under President George W. Bush we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.']
Probabilidade do texto:  1
Probabilidade calculada: 0.6666669845581055
Numero de frases:    40
Erro positivo:   3.6901941399555653
Erro negativo:   -8.960004806052893
Erro total:      12.650198946008459
Contagem de Erros Positivos:     18
Contagem de Erros Negativos:     22
