text;grand_truth;calculated;dif;found phrases;out of
The governor must inform the Senate president about his or her absence from the state;0.25;0.4148432400276745;-0.16484324002767448;8;14
We have my opponent Sam Olens to thank for the Arizona immigration ruling since he was on the team that got Clinton elected;0;0.31752268911457415;-0.31752268911457415;14;22
A majority of Americans since Harry Truman days support single-payer health insurance or full Medicare for all;0;0.3749143192997708;-0.3749143192997708;10;16
Says Ohio Gov. John Kasich had the worst rating on spending of any governor in the country Republican or Democrat;0.5;0.3793894715678172;0.12061052843218278;15;19
The Benghazi probe is the longest-running congressional investigation ever;0;0.2983733683495339;-0.2983733683495339;2;8
Says Jeb Bush extended early voting after seeing long lines;0.25;0.30101420103012766;-0.05101420103012766;5;9
Says President Barack Obama thinks Americans are lazy;0.25;0.1985102038582095;0.0514897961417905;5;7
Says Gov. Scott Walker has caused Wisconsin to lose more jobs than any other state in the country;0.5;0.36331585480888406;0.13668414519111594;15;17
A measure to repeal the states prevailing wage law would make it easier for state contractors to hire illegal workers for Wisconsin construction jobs through an illegal worker loophole in the state budget;0;0.3540566542134703;-0.3540566542134703;21;32
Almost 400 arrests in the city last year for panhandling-related offenses involved just 78 suspects an indication that the same people are panhandling over and over;0.75;0.4735167400568554;0.2764832599431446;10;25
Says more than 2 million Oregonians have received important medical services because of his health plan;0.5;0.4735167400568554;0.0264832599431446;10;15
Pending a federal waiver the 2013 Legislature eliminated the overtesting of students in grades 3-8 by decreasing the number of tests from 17 to 8;0.5;0.5229619736971566;-0.02296197369715658;7;24
We have asked public employees to pay 10 percent of the costs of their guaranteed pension and 15 percent of the cost of their health care. The leadership of those public employees unions dont want to pay anything;0.25;0.4333981373315333;-0.18339813733153332;28;37
The United States government and its Constitution says that people can be put to death;1;0.2952929586949642;0.7047070413050358;12;14
Obama spokesman Bill Burton says Clinton gave Bush a blank check on a critical foreign policy issue;0.5;0.49068490887423444;0.009315091125765562;7;16
A law was passed apparently in the Clinton administration about whether in recruiting offices Marines or other military should be able to have guns. Apparently it is prohibited;0.25;0.3068940344565203;-0.056894034456520304;14;27
We had the Democratic Governors Association and the Obama political machine come into a Republican primary to try and rig the election by spending $1 million against me in the last couple of days;0.75;0.3727933134932844;0.3772066865067156;20;33
Stimulus money funded a government board that made recommendations that would cost 378000 jobs and $28.3 billion in sales;0;0.2938190377222184;-0.2938190377222184;10;18
In the last 10 years only one piece of legislation has been cosponsored and passed by John Duncan Jr;0;0.4030592415562695;-0.4030592415562695;11;18
There are cities and counties in Georgia that dont have websites and where elected officials dont have email addresses;1;0.41132781420852105;0.588672185791479;9;18
I never was in favor of shutting down the government. I voted to fund the government fully;0.25;0.23385795301081969;0.016142046989180314;12;16
The Confederate battle flag never flew over Texas but you might soon see it on our license plates;0.5;0.40242870483030835;0.09757129516969165;8;17
Says PETA is using this really fancy drone to follow hunters around in some places in other countries;0.5;0.3580933950068347;0.14190660499316532;5;17
United States students are achieving at number 25 out of 29 developing countries when it comes to science and math;0;0.5576287133451587;-0.5576287133451587;9;19
Says Mitt Romney backed a bill that outlaws all abortions even in cases of rape and incest;0;0.4772142894254938;-0.4772142894254938;13;16
Says North Carolina is home of the largest military installations in the world;0.75;0.3532414643945643;0.3967585356054357;9;12
In the last three years alone 13 times the Supreme Court unanimously 9-0 including all of the presidents liberal picks have struck down the presidents executive orders;0;0.4675797752670493;-0.4675797752670493;13;26
In Libya America spent $2 billion total and didnt lose a single life;0.75;0.2883852424103057;0.4616147575896943;6;12
20 percent of the time smart guns wont work;0;1.0;-1.0;4;8
If you look at the income of average Americanstheyre absolutely flat in constant dollars since 1979;0.75;0.4598248816651811;0.2901751183348189;8;15
The Rhode Island Parole Board never received an objection from the attorney general to the parole of convicted murder Alfred Brissette;1;0.29862069394706425;0.7013793060529357;7;20
Its highly unusual to have a Supreme Court confirmation in a presidential election year. The last one was 1940;0.5;0.5207688444425912;-0.020768844442591194;10;18
Guantanamo has never been a key component of ISIS or al-Qaida propaganda;1;0.3550132888562927;0.6449867111437073;6;11
Rep. Adam Putnam was silent when Rush Limbaugh called Sonia Sotomayor a racist;0;0.16607406734943797;-0.16607406734943797;6;12
George Allens flat tax plan would actually shrink revenues further thanthe Perry flat tax plan;0;0.4875033782309802;-0.4875033782309802;6;14
Right now Texas doesnt have an income tax and Oklahomas lowering their income tax rates and guess what their severance tax is? Sky high;1;0.40452984775948553;0.5954701522405145;14;23
Sarah Palin has had 12 years of elected office experience;1;0.1811827893548501;0.8188172106451499;8;9
DEP has 2812 employees the lowest level since the mid-80s;0.5;1.0;-0.5;4;9
There are tens of thousands of homes right here in California where you turn on the faucet but you cant drink the water;0.5;0.39700278676264034;0.10299721323735966;12;22
The largest number of bankruptcies in our country are really as a result of health care;0.5;0.37453799232214136;0.12546200767785864;12;15
Marco Rubio has the No. 1absentee record in the United States Senate;0.75;0.5963340436729315;0.15366595632706848;9;11
If your plan is the result of collective bargaining no subsequent changes by anybody  insurance companies Obamacare  can force your grandfathered policy to change;0.25;0.30323608410272784;-0.05323608410272784;12;23
Oregon has the sixth highest combined death tax rate in the country;0.25;0.4484087822948838;-0.1984087822948838;8;11
The man who killed a motorist who fatally struck a 2-year-old was back on the street because he had received a 13-year sentence for bank robbery but only served two years;0.25;0.3655501273036751;-0.11555012730367509;10;30
When I left office there was a $7-million surplus in Providence but in 2008 the city had a $110-million deficit;0.5;0.27721791728555767;0.22278208271444233;14;19
More Hispanics have fallen into poverty under Obama;0.5;0.4402461755303554;0.05975382446964461;6;7
This year the federal government will have more revenue than any year in the history of our country;0.5;0.40392107951927014;0.09607892048072986;17;17
Any government-run public plan creates an entitlement that will cost another $1 trillion over the next 10 years;0.5;0.317497889041103;0.182502110958897;13;17
If you count United States airstrikes against ISIS 75 percent of those combat missions return to base without having fired a weapon;1;0.4072550974066286;0.5927449025933714;9;21
Says President Barack Obama is not paying women equally by his own measures in his own White House;0.25;0.24617850007903774;0.003821499920962257;11;17
Says that as a U.S. senator Scott Brown delivered for Wall Street saving big banks $19 billion in taxes;0.25;0.3635177628675098;-0.11351776286750981;12;18
The fact is over 2.4 million jobs have been lost since the Stimulus bill was signed into law in February of 2009;0.5;0.3770426223503417;0.1229573776496583;19;21
The rate in which people are working in Wisconsin is almost five points higher than it is nationally;0.75;0.6446304737935475;0.10536952620645246;14;17
If African-Americans vote their percentage of the population in 2008 Mississippi is suddenly a Democratic state;0;0.45628773467360983;-0.45628773467360983;7;15
Hillary Clinton surged the trade deficit with China 40% as Secretary of State costing Americans millions of jobs;0.25;0.3465652347824094;-0.09656523478240941;10;17
Says Ann Kuster said the debate over Americas debt limit is not an important issue of the day;0;0.3730066225361417;-0.3730066225361417;12;17
On whether to eliminate the state income tax;0.5;0.3074854864268878;0.19251451357311222;7;7
ISISsends out 90000 social mediamessages a day;0.75;1.0;-0.25;1;6
Unemployment and the housing and auto industry crises can be fixed by giving a million dollars to every worker over age 50 to retire;0;0.44170929097606393;-0.44170929097606393;13;23
North Koreahas over two-dozennuclear warheads;0.5;-1;1.5;0;4
The federal government right now does not deport criminals;0;0.5313084224446882;-0.5313084224446882;5;8
On President Barack Obamas stimulu;0.5;1.0;-0.5;2;4
Emergency rooms account for 2 percent of all health care spending;0.75;0.4960685703290941;0.2539314296709059;7;10
Says Hillary Clinton said all work-related emails were sent back to the State Department. The FBI director said thats not true;1;0.3316644613173213;0.6683355386826787;13;20
Says Mitt Romney said he does not line up with the NRA;1;0.4872977544632182;0.5127022455367818;9;11
Says Patrick Murphy is trying to hide his drunken assault of a police officer;0.25;0.24751747329363083;0.0024825267063691703;9;13
We had a bill in Florida where we now are prohibiting doctors to talk  particularly pediatricians  to talk to their patients about gun safety in the home;0.25;0.32149765482950265;-0.07149765482950265;15;26
When you look at what we have done over the last decade we created 1 million jobs in the state of Texas. At the same time the rest of America lost 2.5 million;0.5;0.43000122290082476;0.06999877709917524;30;32
Most of Ted Cruzs money comes from Washington from outside the state of Texas;0.25;0.40892667393681437;-0.15892667393681437;9;13
The 2005 round of military base closings has not yet resulted in savings;0.5;0.27921413705126885;0.22078586294873115;5;12
Florida has experienced positive job growth for 39 consecutive months;0.25;0.5865254810142543;-0.3365254810142543;4;9
In 1992 Mitt Romney gave money to Democrats for Congress;1;0.3446993788758803;0.6553006211241197;6;9
AIG executives took a junket for over $400000. Twice;0.25;0.19995761057706163;0.05004238942293837;3;8
Harry Reids plan is basically giving the president a blank check;0;0.6149908294916682;-0.6149908294916682;6;10
Jim Renacci supports a national sales tax of 23 percent;0.5;0.27889724234561786;0.22110275765438214;7;9
Over 300K home owner suicides attributed to foreclosures;0;1.0;-1.0;1;7
On gun polic;0.5;1.0;-0.5;1;2
Chris Koster opposed protecting the women of Missouri because he was one of only four senators to vote against a bill ending the practice of making rape victims pay for their own rape kits;0.5;0.3713505898514442;0.1286494101485558;24;33
Obama gave almost a million dollars to the Kenya opposition campaign who just happened to be his cousin Raila Odinga;0;0.30345505343135304;-0.30345505343135304;11;19
Says he saw videotape of the people taking the money off the plane to pay ransom to Iran for hostages;0;0.4053131893394808;-0.4053131893394808;14;19
Says there have been no cases of wolves killing people in Rocky Mountain states;1;0.3969922757183817;0.6030077242816183;8;13
Sixty-one percent of our bridges are in trouble;0;0.5212195743562905;-0.5212195743562905;6;7
Oil companies showered regulators at the Minerals Management Service with gifts and favors and were essentially allowed to conduct their own safety inspections and write their own regulations;0.75;0.3635177628675098;0.3864822371324902;12;27
Theres pretty much no question that the curfew ordinances arent effective in either reducing crime or preventing harm to young people;0.75;0.23650274252578873;0.5134972574742113;5;20
Jeff Merkley was the deciding vote on Obamacare which in Oregon has been an unmitigated disaster;0;0.32796198919627373;-0.32796198919627373;11;15
The new beverage tax will increase the cost of sodas juice drinks sports drinks iced teas and flavored water up to 50%;0.5;0.3728090530782585;0.1271909469217415;7;21
Says an unchecked Democratic Majority in Trenton is responsible for years of diversions from the states unemployment insurance trust fund;0.25;0.3151073218888101;-0.06510732188881008;12;19
Nathan Deal saved the HOPE scholarship program;0.75;0.5398592604843745;0.2101407395156255;5;6
Legal prescription drugs statistically kill 100000 people a year but there are no documented deaths due to marijuana;0.5;0.3833367147801017;0.11666328521989833;11;17
The estate tax which came into being by Republicans like Teddy Roosevelt and others is there for a real simple reason: In America weve never liked the idea of massive inherited wealth;0.25;0.33808368119760546;-0.08808368119760546;15;31
A 5 percent increase in domestic production would increase the world supply by less than 1 percent and do almost nothing to our dependence on foreign oil. This would also have virtually no effect on the price of gas at the pump;1;0.31999554006655195;0.680004459933448;32;41
Every time the price of gasoline rises 1 cent its abillion dollarsout of our economy that goes to Saudi Arabia;0;0.3189762550864855;-0.3189762550864855;12;19
I had to lay off 48 people last year which has exacerbated the lack of law enforcement officers in the county that respond quickly to crime calls;0.25;0.4249764816937597;-0.17497648169375968;17;26
The fiscal cliff deal increased spending;0.5;0.35070459609491866;0.14929540390508134;4;5
Today the United States has sadly one of the lowest voter turnouts of any major country on earth;0.75;0.6052748662612718;0.1447251337387282;12;17
During the recent global warming summit in Copenhagen Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10000 per person;1;0.36323134475984964;0.6367686552401504;10;24
Says that during the first 19 months of the Obama administration the U.S. detained people from nations designated as state sponsors of terrorism on the southwestern border;0.5;0.37215865657278413;0.12784134342721587;16;26
Rubio admitted he would have accepted the stimulus money;0.75;0.3068940344565203;0.4431059655434797;7;8
As a senator Hillary Clinton has her name on three laws in eight years;0.5;0.33929994797991103;0.16070005202008897;10;13
Says Donald Trump hasnt broken his promise to release his tax returns;0;0.38555178967778114;-0.38555178967778114;8;11
We cut taxes for 95 percent of working families;1;0.4598248816651811;0.5401751183348189;8;8
The United States has a record number of abortions year after year after year;0;0.35148374584981956;-0.35148374584981956;11;13
Drone technology now allows an individual to be recorded in their homes by drones as small as birds and immediately uploaded to the internet;1;0.40584929402562353;0.5941507059743765;10;23
Says the first word spoken from the moon was Houston;0;0.37068929158502306;-0.37068929158502306;3;9
McCain is selectively editing Joe Bidens words Biden actually said about Barack Obama: Theyre gonna find out this guys got steel in his spine;0.25;0.2883852424103057;-0.03838524241030572;6;23
Donald Trumps strategy is pretty simple. They have even said in his campaign its to get women to stay home get young people to stay home get people of color to stay home and get a lot smart intelligent men to stay home too;0.5;0.3214345575409838;0.17856544245901618;26;43
The U.S. has a record number of oil rigs operating right now more working oil and gas rigs than the rest of the world combined;0.5;0.4991776263132318;0.0008223736867681852;17;24
Ive cut taxes for middle-class families small businesses;0.75;0.3701728926257215;0.3798271073742785;6;7
The gun epidemic is the leading cause of death of young African-American men more than the next nine causes put together;1;0.4703536251575916;0.5296463748424084;15;20
Mortgage fraud is up 400 percent in the last five years;0.75;0.466581056221093;0.283418943778907;10;10
Bill Clinton invited him the Rev. Wright to the White House when he was having his personal crises;0.75;0.37806032112527477;0.37193967887472523;10;17
Says Fulton County government hasnt raised its millage rate since 1991;0.75;0.337097466544636;0.412902533455364;5;10
Under Obamacare premiums have doubled and tripled in Wisconsin;0.75;0.32038527570825315;0.42961472429174685;7;8
We have seen hate crimes skyrocket in the wake of the immigration debate;0.75;0.32444750227179797;0.42555249772820203;8;12
Connie Macks only real job in the real world was as events coordinator for Hooters;0.25;0.5300970329972836;-0.2800970329972836;5;14
Denies that he said the Obama campaign played the race card;0;0.2983733683495339;-0.2983733683495339;6;10
Paul Ryans already spent millions to try and permanently derail Brad Schneiders progressive energized campaign;0.5;0.37062842330358137;0.12937157669641863;6;14
$50000. Thats what every child owes today because Washington politicians have run up a huge spending tab and left our kids the bill;0.75;0.2575886866112309;0.4924113133887691;12;22
The United States is the only major country that taxes its own exports;0.25;0.4872977544632182;-0.2372977544632182;9;12
As Secretary of State Hillary Clinton laundered money to Bill Clinton through Laureate Education while Bill Clinton was an honorary chairman of the group;0;0.3770164590387741;-0.3770164590387741;14;23
The black unemployment rate has increased since the recovery has begun;1;0.425094747822358;0.574905252177642;10;10
The Convention Center was sold as a building that would never cost taxpayers a dime;0.75;0.34725829801042063;0.40274170198957937;8;14
Says about NSA data collection: Every member in both parties who served on the Intelligence Committee voted in favor of this;0.75;0.44954002570575124;0.30045997429424876;12;20
Says the media distortedwhat happened with a baby at his rally;1;0.1985102038582095;0.8014897961417905;5;10
When you sanction the Iranian central bank that will shut down Irans economy;0.5;0.18797975511408183;0.3120202448859182;4;12
On Milwaukee County governments debt burde;0.5;0.2983733683495339;0.20162663165046613;2;5
Says only 18 percent of Portland elementary schools have art instruction compared to 83 percent nationally;1;0.3581361537811636;0.6418638462188364;9;15
After Hurricane Katrina Dallas and San Antonio took in 5000 to 10000 refugees each but Bill White brought in 250000 and put them up in his buddies empty apartment buildings and let the federal government pay their rents for over two years. They did not return to New Orleans most of them are on welfare;0;0.36685569374330673;-0.36685569374330673;31;54
Says Ron Johnson referred to The Lego Movie as an insidious anti-business conspiracy;0.5;0.31519560646701605;0.18480439353298395;5;12
Says salaries and benefits for Wisconsin state employee comprised 8.5 percent of the 2009-2011 state budget;0;0.32497618348847324;-0.32497618348847324;10;15
Mary Burke wasted 12.5 million dollars on a vacant lot in a move that could cost taxpayers nearly $25 million;0;0.3149681258572994;-0.3149681258572994;14;19
More private-sector jobs were created in the second year of the Obama administration than in the eight years of the Bush administration;0.5;0.4229686598216562;0.07703134017834379;19;21
American oil production is at its highest level since 2003;1;0.5116691303855632;0.48833086961443684;9;9
A gun background check is futile. Something like 42 people during the last year were prosecuted for trying to buy a gun with a criminal record out of 11 million;0.5;0.352739713475996;0.14726028652400402;19;29
Says David Vitter answered a prostitutes call minutes after he skipped a vote honoring 28 soldiers who gave their lives in defense of our freedom;0.75;0.3965375065230925;0.3534624934769075;11;24
If Gov. Rick Scott activates the National Guard in anticipation of a federal disaster the states costs including the costs to recall any furloughed guardsmen will be fully reimbursable by FEMA;0.25;0.2943522235628443;-0.044352223562844295;15;30
If you read the Arizona immigration law what it says is if you are stopped for violating the law and they have a suspicion that youre illegal they can ask you if youre legal;0.5;0.39491698403904707;0.10508301596095293;16;33
Floridas proposed medical marijuana amendment would make Florida one of the most lenient medical-marijuana states allowing use for limitless other conditions specified by any physician;0.75;0.35895785995196416;0.39104214004803584;12;24
The state government workforce grew when Tim Kaine was governor;0.25;0.3580933950068347;-0.10809339500683468;5;9
Says unions call Obamacare bad for workers;0.75;1.0;-0.25;2;6
President Obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980 when the veterans population was larger by a third;1;0.372888241192991;0.627111758807009;14;25
Today in America 70 percent of us are earning the same or less than we were 12 years ago and this is the first time that that has happened this side of World War II;0.5;0.4462495137963669;0.0537504862036331;27;34
Says Chuck Hagel opposed sanctions against Iran;0.5;0.26504488455053055;0.23495511544946945;4;6
Seventy percent of the people in the state of New Jersey want marriage equality;0;0.5259988347088118;-0.5259988347088118;12;13
Says GOP Senate nominee Darryl Glenn said he wants to see Ted Cruz appointed to the U.S. Supreme Court;1;0.3717574094593792;0.6282425905406208;11;18
People have actually broken down the transcripts for oral arguments and Antonin Scalia told more jokes and got more laughs than any of the other justices;1;0.3687432582924661;0.6312567417075339;10;25
Governors proposed budget raids K-12 school funds to grow DHS again;0.25;1.0;-0.75;3;10
According to Pew Research 99 percent of the people in Afghanistan support oppressive Sharia law;0.75;0.5382561453206228;0.21174385467937717;8;14
Says Milwaukee County elected officials drive around in luxury cars on your dime;0.25;0.42453516847953543;-0.17453516847953543;4;12
In Massachusetts Gov. Romney narrowed the gap between students of different races;0.5;0.3250643282664756;0.17493567173352442;4;11
Ive been a cop in Lake County Michigan since 1982 thereabout. I conduct federal raids with the DEA and ATF and U.S. Marshals and the FBI and Texas Rangers;0;0.36171037679004503;-0.36171037679004503;12;28
An average of seven children in America are killed by guns every day;0.5;0.4426098916061032;0.0573901083938968;10;12
The bill also provides full federal funding for abortion;0;1.0;-1.0;4;8
We spend more on health care than any other country but were ranked 47th in life expectancy and 43rd in child mortality;1;0.4540281279905998;0.5459718720094002;17;21
Thanks to you in under one week we have the largest GOP Facebook page in the Governors race;1;0.4826028042880892;0.5173971957119108;12;17
Says Ohio is one of just 17 states with an estate tax and it has the lowest threshold in the nation;1;0.39491698403904707;0.6050830159609529;16;20
Volunteer firefighters and communities they serve in Georgia and elsewhere are being devastated by Obamacare;0.5;0.4205006109580953;0.07949938904190468;6;14
The state ethics commission took absolutely the same percent of cuts as most other state agencies. They were somewhere in the 7 percent range same as the governors office;1;0.4368029786265961;0.5631970213734039;18;28
I believe we should have tax on carbon and deal aggressively with climate change. That is not Hillary Clintonsposition;0.75;0.3129343365065794;0.4370656634934206;9;18
Rep. Paul Ryans budget proposal cuts nothing from Medicare Social Security or defense in the next two to three years and in three years he does not cut one dime from the debt;1;0.39577216853924924;0.6042278314607508;23;32
Says Hillary Clinton immigration platform would create totally open borders;0;0.18797975511408183;-0.18797975511408183;4;9
Only four countries in the world allow abortions after 20 weeks of pregnancy;0.5;0.4365168421318917;0.06348315786810832;7;12
Wisconsin is broke and state government is $3 billion in debt;0;0.34336910882479665;-0.34336910882479665;8;10
Today Russia holds many of our most precious national security satellites at risk before they ever get off the ground;0.75;0.33697745236315413;0.41302254763684587;8;19
Says Paul Ryan backs a proposal that would be a bailout of Puerto Rico;0.5;0.3532414643945643;0.14675853560543572;9;13
Religious groups like Knights of Columbus have been forced to allow same-sex marriage ceremonies in their facilities against their beliefs;0;0.26892164975934085;-0.26892164975934085;9;19
Says U.S. Senate opponent Tommy Thompson personally made over $3 million from a federal contract granted to his healthcare company but left 9/11 first responders without the care they were promised;0.25;0.33543386317692514;-0.08543386317692514;18;30
The Senate voted this week to allow illegal aliens access to Social Security benefits;0;0.24751747329363083;-0.24751747329363083;9;13
In Iraq civilian deaths incidents of bombings etc. remain very low relative to what was going on last year;1;0.5445713858632623;0.45542861413673774;8;18
Obamacare has caused millions of full-time jobs to become part-time;0.5;0.33688522648139785;0.16311477351860215;5;9
In the period from 2007 to 2011 the Office of Health Insurance Commissioner reported an 18 percent decline in the states total medical spending;0.5;0.37123007903269745;0.12876992096730255;14;23
Like Marco Rubio Sen. Barack Obama had one of the worst attendance records in the Senate;1;0.37806032112527477;0.6219396788747252;10;15
Says if Congress doesnt avoid the sequester tens of thousands of parents will have to scramble to find child care for their kids;0.5;0.3534050652884857;0.1465949347115143;14;22
Obama used to be a lawyer for ACORN;0.5;0.3963937704750441;0.1036062295249559;6;7
Lake Erie supports nearly 10 percent of Ohios jobs and generates $750 million in state and local taxes;0.75;0.4819872279157803;0.2680127720842197;11;17
Citing his efforts to secure the border Obama said Overall the number of people trying to cross our border illegally is the lowest it has been since the 1970s;0.5;0.37518147935860646;0.12481852064139354;20;28
Jay-Z and Beyonce Attempt to Buy Rights to Confederate Flag to Prevent Further Use;0;0.1604380462735675;-0.1604380462735675;5;13
Say Texas U.S. Reps. Eddie Bernice Johnson and Sheila Jackson Lee are among open Socialists in Congress;0;0.21304980999862277;-0.21304980999862277;7;16
State legislators quietly shifted $2 billion from education to road building in 2013;0;0.3457281363578817;-0.3457281363578817;7;12
If women seeking an abortion see their ultrasound the odds are pretty high theyre going to keep the baby;0.25;0.23650274252578873;0.013497257474211266;10;18
The average rate of fraud in the Earned Income Tax Credit Medicare Medicaid and food stamps programs is 20 to 25 percent;0;0.42939041542098944;-0.42939041542098944;16;21
Gov. McAuliffes budget would raid school other $$ 4 Obamacare in VA;0.25;0.2983733683495339;-0.048373368349533874;2;11
Says Connie Mack voted to redefine rape as forcible rape;0.5;0.3108300289352842;0.18916997106471578;6;9
I lowered taxes over the last two years;0.75;1.0;-0.25;4;7
San Antonio is now the largest city in the United States ever to have an African American woman mayor;1;0.46972673550710087;0.5302732644928991;13;18
Says Catherine Cortez Masto indicted Brian Krolicki who was an innocent man in order to save Harry Reids political caree;0.5;0.4227556441430512;0.07724435585694878;10;19
In May we generated more jobs than all the rest of the country combined: 28000 jobs in May for the state 54000 for the entire country;0.5;0.452334496341239;0.04766550365876099;16;25
Travis County is surrounded by red counties;1;0.45511017963992206;0.5448898203600779;2;6
Says the national health care law puts federal bureaucrats between an American citizen and her doctor;0;0.22180896293312868;-0.22180896293312868;8;15
When Nancy Nusbaum was Brown County executive spending went up nearly 50 percent;0.75;0.32963170913474216;0.42036829086525784;8;12
Rhode Island Treasurer Gina Raimondo raised the mortality rate from 65 to 87 and used a 1994 annuity chart to create the pension crisis;0.25;0.34325112296760807;-0.09325112296760807;11;23
Says she is co-owner of Celilo Group Media;1;0.5603187440949009;0.4396812559050991;2;7
Report: 3 million votes in presidential election cast by illegal aliens;0;0.5035021650987075;-0.5035021650987075;7;10
The IRS is going to be in charge of a huge national database on health care that will include Americans personal intimate most close-to-the-vest-secrets;0;0.24902880433634267;-0.24902880433634267;14;23
On whether humans contribute to global warmin;0.5;0.44726729788048003;0.05273270211951997;2;6
The stories from women saying he groped or forced himself on them largely have been debunked;0;0.3250643282664756;-0.3250643282664756;4;15
Says Chris Christie vetoed equal pay for women 3 times. He only let the bill pass once it became a damaging campaign issue;0.25;0.37859856337907793;-0.12859856337907793;11;22
Says Donald Trump believes that states should actually have the right to lower the minimum wage below $7.25;0.75;0.2524696249008944;0.4975303750991056;13;17
In 2010 2694 young people were killed by gunfire. 1773 were victims of homicide;0.75;0.41625434093512226;0.33374565906487774;6;13
Democrats give Newports to the homeless to get them to the polls;0.5;0.3068940344565203;0.1931059655434797;7;11
I negotiated open borders to let fleeing refugees into safety from Kosovo;0.25;0.17509691216565892;0.07490308783434108;3;11
The tuitions in Virginia collegeshave doubled  100 percent  in the last 10 years;1;0.5700534887704597;0.4299465112295403;7;12
Says Sen. Mark Begich is ineffective because he has only passed one bill the naming of a building;0.5;0.3935321280145865;0.10646787198541352;11;17
The decision to cancel the trademark of the Washington Redskins is not the Patent and Trademark Office. This is Barack Obama;0;0.26504488455053055;-0.26504488455053055;12;20
We have tougher standards holding toy gun manufacturers and sellers to account than we do for real guns;0.5;0.5344383112920285;-0.034438311292028456;8;17
In the last decade the average income of the bottom 90 percent of all working Americans actually declined. The top 1 percent saw their income rise by an average of more than a quarter of a million dollars each;0.5;0.5055481706208953;-0.0055481706208952986;31;38
Obamacare is one big fat VA system;0;0.2983733683495339;-0.2983733683495339;2;6
Hes a good man but hes a pro-life liberal. Hes right on the pro-life part but hes a liberal;0.5;0.2529766493585518;0.2470233506414482;10;18
Says the U.S. national debt has tripled during Rep. Greg Waldens time in Congress;0.5;0.46004652412163716;0.03995347587836284;7;13
We should be seeing numbers in the 500000 jobs created per month. Creating 115000 jobs the total from April 2012 is way way way off from what should happen in a normal recovery;0.5;0.4590736960838345;0.040926303916165474;13;32
Our county now has the fastest growing airport in America attracting nearly 1000 new private sector jobs;0.5;0.4723458171641627;0.027654182835837315;10;16
Providence teachers can go five or six years without an evaluation;0.75;0.5146124380421536;0.23538756195784638;4;10
I fought hard for that state Senate seat. I only lost by four points. I raised over $700000;0.25;0.29827795688897096;-0.04827795688897096;7;17
Coca-Colas CEO said he finds it easier to do work in China than in the United States;0.5;0.42453516847953543;0.07546483152046457;12;16
Under the Iran nuclear deal we give them $150 billion we get nothing;0;0.27889724234561786;-0.27889724234561786;7;12
Says Your kid just ate 16 packs of sugar;1;1.0;0.0;1;8
Research shows the employer mandate in the House health reform bill would place millions at substantial risk of unemployment with minority workers losing their jobs at twice the rate of their white counterparts;0.5;0.3216338505224742;0.17836614947752583;21;32
Dont believe those phony numbers when you hear 4.9 and 5 percent unemployment. The numbers probably 28 29 as high as 35. In fact I even heard recently 42 percent;0;0.419735402868721;-0.419735402868721;9;29
Says in March New Jersey was one of only eight states in the nation to lose jobs and the state with the highest loss of jobs in the nation;0.25;0.42771054071538395;-0.17771054071538395;23;28
Its estimated that 40 percent of all the guns that are sold in the United States occur with no background records check;0.25;0.4608786080000292;-0.21087860800002922;16;21
The last Christians are about to leave Iraq;0;0.42453516847953543;-0.42453516847953543;4;7
Young veterans have a higher unemployment rate than people who didnt serve;1;0.39279084109882356;0.6072091589011764;9;11
Says Iowa Senate candidate Joni Ernst promises to shut down the Department of Education and abolish the EPA;1;0.27695044264098223;0.7230495573590178;14;17
Says Scott Walker cut back early voting and signed legislation that would make it harder for college students to vote;0.75;0.3671641360951875;0.3828358639048125;16;19
I have never asked for nor received a single earmark or pork barrel project for my state;0;0.19995761057706163;-0.19995761057706163;12;16
The Democratic leader in the Senate Harry Reid has blocked any vote on the Keystone pipeline for years;0.5;0.42453516847953543;0.07546483152046457;12;17
Says Hillary Clinton wants to bring in thousands of refugees to America from all around the world without any kind of security screening;0;0.30109509956482317;-0.30109509956482317;16;22
The Georgia Senate ethics resolution doesnt define cap;0.75;1.0;-0.25;1;7
Georgia residents file the most insurance claims for lightning strikes in the country;1;1.0;0.0;4;12
After initially agreeing with Republicans on an amount for Zika funding Democrats derailed it;0.5;0.41625434093512226;0.08374565906487774;3;13
We have a legal immigration system in America that accepts 1 million people a year legally. No other country in the world even comes close to that;0.75;0.4551301907098617;0.2948698092901383;21;26
Says in Oregon today the average debt upon college graduation is more than $24000;0.75;0.45628773467360983;0.29371226532639017;7;13
Says you cannot implement Paul Ryans plan without allowing for any increases in revenue;0.5;0.39963860324872946;0.10036139675127054;7;13
Thanks to Rick Perrys bad budgeting the Texas highway department has to convert some modern paved state roads back to gravel;0.25;0.3276715847873283;-0.07767158478732827;6;20
Ohio is losing over 700 family farms a year some of them just to pay the inheritance tax;1;0.40037926060496565;0.5996207393950344;9;17
Undocumented students who qualify for in-state Oregon tuition are actively working toward U.S. citizenship;0.25;0.34019308275474514;-0.09019308275474514;4;13
Nearly one in five women in America has been a victim of rape or attempted rape;0.75;0.5226711784920718;0.2273288215079282;11;15
Says according to recent pollsno Republican candidate is doing better against Hillary Clinton than myself;0.25;0.25737503561784647;-0.0073750356178464704;6;14
